model,trait,shots,adapter,aggregation,repeats,n_evaluation_mean,rmse_mean,rmse_sd,rmse_ci025,rmse_ci975,r2_mean,r2_sd,r2_ci025,r2_ci975,ccc_mean,ccc_ci025,ccc_ci975,rmse_gain_pct_mean,rmse_gain_pct_ci025,rmse_gain_pct_ci975
Cultivar-aware PLSR,LS,40,intercept,batch_macro,500,1056.0,88.40873646449253,1.1586780777068098,86.2323802590416,90.95675707957697,-0.2134347948218639,0.025674175032298244,-0.27498912809999004,-0.17635783546941802,-0.07112649091362669,-0.08714851666493498,-0.05590727657776376,8.194377548208964,6.007639998996644,9.549970287743417
Cultivar-aware PLSR,LS,40,intercept,pooled,500,1056.0,90.77454041768094,1.1795712375524912,88.79206669921948,93.3324744305765,-0.05741855146288121,0.02399944791544825,-0.12132111853520186,-0.025021405713973235,0.1315192892545344,0.06301448691405923,0.1827341587248791,7.88389198690008,5.28948581877351,9.204651321733127
Cultivar-aware PLSR,LS,40,shrunken_affine,batch_macro,500,1056.0,80.48317386804263,1.2634682883648196,78.18077404536575,82.98801682128837,-0.005425947954242282,0.02536674716614701,-0.060772741448208226,0.03398020484131976,0.05383677648652304,0.020813932094569235,0.08245643318543538,16.102876128024196,13.89924698019177,17.787276296686077
Cultivar-aware PLSR,LS,40,shrunken_affine,pooled,500,1056.0,83.3095550423785,1.304625646650256,81.16144777257462,86.02309558644764,0.1093004771011631,0.02482078066765826,0.0484361092200992,0.14607508741080813,0.2344070271872652,0.17626342617136706,0.28015238581132096,15.460034987750502,12.887456813694092,17.10077237635644
Cultivar-aware PLSR,LS,80,intercept,batch_macro,500,856.0,87.80081598601991,1.6007446882967609,84.52902085774579,90.86354421523225,-0.2008865385410728,0.024936335881866167,-0.25115998640183906,-0.15922045620876912,-0.0712918272885799,-0.09528776073876054,-0.043902110267900356,8.840709175174522,6.397817531244676,10.514744504026094
Cultivar-aware PLSR,LS,80,intercept,pooled,500,856.0,90.39359534368958,1.3925291784696583,87.68493818767782,93.00914693483098,-0.04504935607740663,0.02092123541044758,-0.0966719777673299,-0.012187854654639283,0.13088604084799402,0.09266473558870637,0.16140762216477356,8.459951007831487,6.343255242053236,9.811536770491825
Cultivar-aware PLSR,LS,80,shrunken_affine,batch_macro,500,856.0,79.03274707006871,1.5300763390726433,75.91873882395888,82.10764588394593,0.027262392250400967,0.017795663146680116,-0.016177168780519943,0.053042311656033916,0.0798952999494285,0.06024358952162634,0.10057139565752571,17.593483941015133,15.069922455233701,19.681791368779294
Cultivar-aware PLSR,LS,80,shrunken_affine,pooled,500,856.0,82.29375779094693,1.3655798588711436,79.65158003002985,85.0005772735493,0.13387972089113442,0.01727796527122955,0.09397689365205449,0.16089175195719765,0.2485807456187629,0.21825719291547016,0.27618666480655274,16.662851996174428,14.526793918356823,18.2227471334856
Cultivar-aware PLSR,LW,0,none,batch_macro,1,1256.0,809.6437960846016,,809.6437960846016,809.6437960846016,-1.2423146074287685,,-1.2423146074287685,-1.2423146074287685,-0.044002234878573056,-0.044002234878573056,-0.044002234878573056,0.0,0.0,0.0
Cultivar-aware PLSR,LW,0,none,pooled,1,1256.0,818.3037010455863,,818.3037010455863,818.3037010455863,-0.3198346166784418,,-0.3198346166784418,-0.3198346166784418,-0.221188577317784,-0.221188577317784,-0.221188577317784,0.0,0.0,0.0
Cultivar-aware PLSR,LW,5,intercept,batch_macro,500,1231.0,668.1894609044017,31.261628342271287,624.7058136420477,742.0624352740391,-0.30069808537891524,0.14097309798103347,-0.6427003610063372,-0.12008814892472883,-0.036314108060331654,-0.045368073018587494,-0.022682855684471866,16.84702883073373,7.434050908866735,22.364343093699993
Cultivar-aware PLSR,LW,5,intercept,pooled,500,1231.0,707.689229658121,38.893505072007386,657.3405703560522,818.146513536812,0.010011622315191154,0.11435842119994748,-0.32031936548432294,0.1494345671448223,0.2931236549626888,0.10055708125361945,0.41273995406965036,13.525139115689008,0.06802231171868536,19.781975395937252
Cultivar-aware PLSR,LW,5,shrunken_affine,batch_macro,500,1231.0,658.137573725989,33.93035165657802,610.086643861501,738.9538539344912,-0.2666861928728467,0.1498879851275287,-0.6407920430252637,-0.07091785510542008,-0.012468224386300245,-0.05589711968871758,0.022021846992676546,18.239500416788857,8.222284953833913,24.274127994016105
Cultivar-aware PLSR,LW,5,shrunken_affine,pooled,500,1231.0,696.9019330251887,42.41745453683637,641.4254909445187,810.3638428431706,0.039293196564410424,0.12309950863844003,-0.30549365232055953,0.18965194159707222,0.3121490587885803,0.11628074899749721,0.4274216505178959,14.84327296101452,0.6051888205402876,21.618677734930497
Cultivar-aware PLSR,LW,10,intercept,batch_macro,500,1206.0,644.6991771129565,17.27963448666218,618.2924246730937,684.5811879846444,-0.19968361951280544,0.07043241082693322,-0.37815421333819177,-0.09749930123704982,-0.03830733799795256,-0.04567001985125289,-0.02734320878451709,19.76587193690866,14.844295554436748,23.12120718516807
Cultivar-aware PLSR,LW,10,intercept,pooled,500,1206.0,681.9214631116548,21.30387592908394,652.5837892023418,729.8579972577629,0.08304173341050042,0.05959287263378459,-0.051394401312229436,0.16216637515317245,0.3122398277269006,0.19458216506519893,0.3987932401348999,16.687021336317958,10.85872566835172,20.274579856172277
Cultivar-aware PLSR,LW,10,shrunken_affine,batch_macro,500,1206.0,624.1208404243577,19.728325025659306,591.878412786168,672.4804116245953,-0.12926143170009025,0.07638570462277378,-0.33328840359148737,-0.015306918096803122,0.009136800367711952,-0.03368430698378522,0.04753324383316311,22.553246038819506,16.477686110285056,26.706908023244228
Cultivar-aware PLSR,LW,10,shrunken_affine,pooled,500,1206.0,659.7548596359829,24.122779669029626,623.3992459730106,717.458769170045,0.14137566147932723,0.06507244211996702,-0.022627681752313732,0.2350943022491125,0.35097148165247205,0.23768770426335994,0.4355498962951655,19.395528424179936,12.034187794819621,23.87125629927839
Cultivar-aware PLSR,LW,20,intercept,batch_macro,500,1156.0,629.7455655893755,10.522784570778581,614.5376526824143,652.9832234910748,-0.14279073217911326,0.04170767729431043,-0.2436862664195891,-0.0908584548556558,-0.03993959842486792,-0.04775237478188055,-0.029691511421608176,21.621723410678538,18.1425300423817,23.42645096164558
Cultivar-aware PLSR,LW,20,intercept,pooled,500,1156.0,666.1661882206367,12.181984019895602,649.660311169819,695.3655743247322,0.12618104366327598,0.0329884716249299,0.043228329831226694,0.16635614460373294,0.3210832165476484,0.2367255839373338,0.38302521192509803,18.64198261029604,15.074226039451384,20.532709004897008
Cultivar-aware PLSR,LW,20,shrunken_affine,batch_macro,500,1156.0,600.2001326442032,12.375523376150337,580.0959135133712,627.7217643566937,-0.04364486545265512,0.045137692559734904,-0.15704704220560067,0.022112979234356633,0.03699906560872191,-0.0071419187400515866,0.07320677045456533,25.61047869769155,21.894279316087925,28.03748550791051
Cultivar-aware PLSR,LW,20,shrunken_affine,pooled,500,1156.0,634.6802659186866,14.234191132416228,612.6923666641421,667.5569866197358,0.20668793812338962,0.03669123387614247,0.12403780039152659,0.2593228572809577,0.38062183303437525,0.2980459896638644,0.4409951278299696,22.48748627615673,18.375208127081123,25.068593799170277
Cultivar-aware PLSR,LW,40,intercept,batch_macro,500,1056.0,621.2285585752985,7.219286164043438,607.4735271828911,635.5512128013773,-0.11181124428414704,0.02118401219623158,-0.16324562540714666,-0.08085504240455707,-0.04139416053574949,-0.05156198254843988,-0.030346709875472246,22.68476339385615,20.73309698932292,23.945439913436946
Cultivar-aware PLSR,LW,40,intercept,pooled,500,1056.0,659.0946658145294,8.042742093276338,644.1933732292849,675.7802018152294,0.14570629864831172,0.018568341273976486,0.09898914006505459,0.1704491394479243,0.325405819094123,0.2718726499459351,0.3602298314053246,19.550572465429223,17.27432012970769,20.858713372348227
Cultivar-aware PLSR,LW,40,shrunken_affine,batch_macro,500,1056.0,584.5756561428238,8.121274700815738,569.7002916266247,600.8241439990339,0.008520882136834378,0.022868356818973132,-0.04267215475396254,0.043999750786100814,0.06557551258328635,0.02987822833251984,0.0949097227978178,27.616114635131076,25.493406370131616,29.235873995185933
Cultivar-aware PLSR,LW,40,shrunken_affine,pooled,500,1056.0,619.9725030370787,8.925624730020495,602.7944234168672,639.916588092829,0.2440761574306467,0.01985490088790535,0.19320504434633864,0.27381513072245456,0.4042470092651867,0.3511094338536812,0.44009613537654224,24.326140551236218,22.019076583255693,25.94569212647705
Cultivar-aware PLSR,LW,80,intercept,batch_macro,500,856.0,617.8704307044485,8.643843506699621,600.1291403718205,635.8001897772896,-0.10216968981765695,0.01733764247145026,-0.13950008228748428,-0.07173717379629346,-0.0413614754011253,-0.0592379669481402,-0.023091376186617087,23.139596051545237,20.910787331903254,24.827086260839362
Cultivar-aware PLSR,LW,80,intercept,pooled,500,856.0,660.6214497856703,8.438004451720937,643.6876591058747,676.9086968818892,0.14486715654294116,0.01697322016132745,0.1031198726462713,0.1710642155628094,0.3150568608974529,0.28660208271240883,0.33614493439143284,19.519456101244092,17.403971459514608,20.92586935607882
Cultivar-aware PLSR,LW,80,shrunken_affine,batch_macro,500,856.0,576.8438799874585,8.497450509661027,559.0138918490836,594.2159551361572,0.03192357016885634,0.015634045911679776,-0.004208349371495789,0.05564560100603714,0.08659343991079231,0.06574724910230863,0.10341079704874469,28.639556157657854,26.568485328823606,30.3898204550198
Cultivar-aware PLSR,LW,80,shrunken_affine,pooled,500,856.0,616.9219407051089,8.561537571209346,600.8064193877004,634.1296427643983,0.25426653960810863,0.0154713644750257,0.215727500902802,0.2790730832195166,0.4087024552923237,0.38213479832438,0.4309060777538651,24.843662255041824,22.898590179735944,26.30526659339444
Cultivar-aware PLSR,MFF,0,none,batch_macro,1,1256.0,56.8400098667063,,56.8400098667063,56.8400098667063,-0.8236242652669905,,-0.8236242652669905,-0.8236242652669905,-0.014723987640953238,-0.014723987640953238,-0.014723987640953238,0.0,0.0,0.0
Cultivar-aware PLSR,MFF,0,none,pooled,1,1256.0,59.065668269479346,,59.065668269479346,59.065668269479346,-0.292087585309343,,-0.292087585309343,-0.292087585309343,-0.14877780756537318,-0.14877780756537318,-0.14877780756537318,0.0,0.0,0.0
Cultivar-aware PLSR,MFF,5,intercept,batch_macro,500,1231.0,49.11684944153564,2.618610866791379,45.65176389730789,55.870891302116,-0.3044604387403231,0.15515672156382496,-0.684202940469356,-0.10745391713759679,-0.015463772774456774,-0.022632336232471482,-0.0054064273158904,14.17430971632399,3.371791457586194,20.34460442068807
Cultivar-aware PLSR,MFF,5,intercept,pooled,500,1231.0,52.63161834090631,3.5217150776573294,48.5128837801964,61.64507041333069,-0.030215826946566746,0.15127104550773418,-0.4170645220715246,0.12862602986467522,0.25062214074984945,0.04635869250347061,0.38432538442677805,10.911784310067329,-4.620589908646117,17.83742707403747
Cultivar-aware PLSR,MFF,5,shrunken_affine,batch_macro,500,1231.0,48.980623991784945,2.846600085411786,45.30510136284276,55.9187473424322,-0.29510965266454753,0.17126213796795015,-0.6904845063573481,-0.09042276465104798,-0.009979982668554826,-0.03166757693504085,0.011243681603920959,14.559882415601862,3.131995484361284,20.88070028990789
Cultivar-aware PLSR,MFF,5,shrunken_affine,pooled,500,1231.0,52.57694363320029,3.7527704564878253,48.19330502036664,61.85339196340203,-0.028743022081422667,0.16242891301707413,-0.4256698366779204,0.1412431852280607,0.25286537856342955,0.043363214804142874,0.3880553900687286,11.00397818088097,-4.798627550845817,18.38042388007924
Cultivar-aware PLSR,MFF,10,intercept,batch_macro,500,1206.0,46.85361402031633,1.2021425157019328,45.20566235959046,49.72063694545548,-0.1755932458492521,0.0691749523184056,-0.34275974027292855,-0.0849982894472085,-0.01651302008283972,-0.022676157666014884,-0.009704444290022441,18.097968691652937,13.128243352078812,20.982002269626935
Cultivar-aware PLSR,MFF,10,intercept,pooled,500,1206.0,50.01208776997767,1.600407799754756,48.172545105251466,53.60120202472887,0.07495445854987245,0.06450463377409844,-0.06798016163743566,0.1450479150230087,0.28208563289812794,0.15110902635542067,0.3740773826651326,15.40532658097401,8.945708065142396,18.60673808311462
Cultivar-aware PLSR,MFF,10,shrunken_affine,batch_macro,500,1206.0,46.36164308409537,1.288249968111609,44.472808545387664,49.250661064846724,-0.14526176408898875,0.07452167898773432,-0.30779189809412044,-0.045972434706478285,-0.004557669257547002,-0.029737689035134168,0.01731614301635661,19.184943634611074,14.314685683086207,22.59196014826454
Cultivar-aware PLSR,MFF,10,shrunken_affine,pooled,500,1206.0,49.642037157866824,1.672740057998332,47.51304016668358,53.35609299385554,0.08849944672983157,0.06652367474528649,-0.047020952353926525,0.16573410011023199,0.2900866083884127,0.14255204784335415,0.38305366359040793,16.031718836048903,10.009091232045707,19.62623188761562
Cultivar-aware PLSR,MFF,20,intercept,batch_macro,500,1156.0,46.01297354082448,0.7884740024711251,44.812913571798646,47.76311638962765,-0.13071893256700903,0.03962708564227473,-0.23519241619755474,-0.07756863088704355,-0.01732920797694793,-0.02512970571452504,-0.00882457908121844,19.592829865113412,16.26672569551024,21.517447791878155
Cultivar-aware PLSR,MFF,20,intercept,pooled,500,1156.0,49.169157174776956,0.988530327106198,47.90553713582709,51.36858864662297,0.10855860124086311,0.03815723452893564,0.0037772651379575244,0.15198772490876655,0.28921804861498623,0.1919891494070591,0.358871176544731,16.893974154411904,12.423723774029993,18.877049834008705
Cultivar-aware PLSR,MFF,20,shrunken_affine,batch_macro,500,1156.0,45.196696477000096,0.8683133762629931,43.83979733392446,47.114276868299534,-0.08264405922447969,0.04420334650221453,-0.19739020694821227,-0.017661883774025063,0.001968685694842413,-0.02596643234467034,0.024468672266033838,21.33785383902078,17.316775938270535,23.59413773600389
Cultivar-aware PLSR,MFF,20,shrunken_affine,pooled,500,1156.0,48.50427542121757,1.0623520624620315,47.03914438988673,50.997870545641454,0.1324375265585114,0.04004923380509341,0.031894655976690806,0.18512048306100784,0.3028873739867428,0.20415571020303686,0.37463350321628097,18.01788874502738,13.488572516354044,20.42022048401404
Cultivar-aware PLSR,MFF,40,intercept,batch_macro,500,1056.0,45.39486087894399,0.546901151864088,44.418877157971785,46.52100169362651,-0.10078581799617342,0.023185451588071507,-0.15754817990795064,-0.06950772610885042,-0.017675287161169097,-0.030109635146499673,-0.006120385695013129,20.665501078572113,18.790397507986498,22.088013577288457
Cultivar-aware PLSR,MFF,40,intercept,pooled,500,1056.0,48.649778714980876,0.608832510152867,47.69649673715554,50.0464174573963,0.13272803877847306,0.019217781272373873,0.08447849421580401,0.15693122631382866,0.2942629762854644,0.22434673134626074,0.3396220107819123,17.937595393409847,15.605889584962712,19.16957784552078
Cultivar-aware PLSR,MFF,40,shrunken_affine,batch_macro,500,1056.0,44.2807623864312,0.5910192745439526,43.30125462478621,45.547671167472785,-0.03746554655477656,0.02536656254444412,-0.09739033667637874,-0.0019348462746173183,0.010782228922921208,-0.014959169096539725,0.02794828612044299,22.990635834348655,21.017208652846918,24.54681299167085
Cultivar-aware PLSR,MFF,40,shrunken_affine,pooled,500,1056.0,47.710740414414985,0.6673199575772096,46.614153207835635,49.32477573860346,0.16586036373566795,0.020972022687211364,0.11835564252435457,0.1940030468596225,0.31513777878801535,0.24361995004197157,0.36059004158308755,19.521950137064515,17.206264679085475,20.96691610554727
Cultivar-aware PLSR,MFF,80,intercept,batch_macro,500,856.0,45.06386861524427,0.7752803014512186,43.618832900941094,46.65114095105461,-0.09148241194986913,0.020842663906025998,-0.1370770449065638,-0.0576039791336467,-0.017891418088271695,-0.03661222965293215,0.0038484145545835,21.17078602962196,18.185007766195874,23.295272990849757
Cultivar-aware PLSR,MFF,80,intercept,pooled,500,856.0,48.72003113502854,0.7551053269686286,47.391199007058,50.32617104902244,0.13908728774845566,0.018591604151435178,0.0913182662303693,0.16611522857677163,0.2944817768946276,0.2613584864899472,0.32420401650100267,18.096614601242443,15.721897489579204,19.55523186975831
Cultivar-aware PLSR,MFF,80,shrunken_affine,batch_macro,500,856.0,43.775340392832284,0.7519456344160117,42.311777932268846,45.273638519214856,-0.01872243693308624,0.01680116296007013,-0.05729794438220751,0.0045269775464677805,0.017423054596702375,-0.000309592098806532,0.028509958061412467,23.827534978990464,21.066320555590828,26.164493355228014
Cultivar-aware PLSR,MFF,80,shrunken_affine,pooled,500,856.0,47.63027102373359,0.7605204242477177,46.23763727934778,49.257283231503145,0.1771646261973233,0.01859712053725894,0.13155415145088442,0.20301383061857925,0.31995297022172203,0.2827662537326612,0.35062439347061464,19.928498275445477,17.772242540989378,21.48587761003446
Cultivar-aware PLSR,PFD,0,none,batch_macro,1,1256.0,217.66356197220685,,217.66356197220685,217.66356197220685,-0.9336999639316141,,-0.9336999639316141,-0.9336999639316141,0.03805634561613762,0.03805634561613762,0.03805634561613762,0.0,0.0,0.0
Cultivar-aware PLSR,PFD,0,none,pooled,1,1256.0,219.59281411008857,,219.59281411008857,219.59281411008857,-0.2692852522729883,,-0.2692852522729883,-0.2692852522729883,-0.10765911257023586,-0.10765911257023586,-0.10765911257023586,0.0,0.0,0.0
Cultivar-aware PLSR,PFD,5,intercept,batch_macro,500,1231.0,178.55894616735074,8.420072438528198,166.21361813267094,198.62195289688776,-0.2160040579012726,0.12945849691828523,-0.5156298000699094,-0.041990148199671826,0.05383846782690028,0.041869837826605055,0.06271391610070191,16.785152103373044,7.079417031713615,22.59508843494677
Cultivar-aware PLSR,PFD,5,intercept,pooled,500,1231.0,183.31702804671102,10.134872589894092,169.53544073773566,209.21681394991234,0.11261735291549536,0.10182050729897864,-0.15603721715844932,0.243044878529101,0.37408266342565677,0.17637593938700213,0.48373171856935604,16.51875495488748,4.604632292755067,22.776846702490953
Cultivar-aware PLSR,PFD,5,shrunken_affine,batch_macro,500,1231.0,178.6402498582701,8.750849437650892,165.50311267233948,198.68583235228283,-0.21553017992584017,0.13452344196476243,-0.5440470009611118,-0.029798396913154147,0.056640583037440476,0.02364678163275822,0.08739170386798649,16.812885051321505,7.481647951798686,22.941614980251288
Cultivar-aware PLSR,PFD,5,shrunken_affine,pooled,500,1231.0,183.51056589664643,10.510406553778967,168.85781330844213,209.86058965986822,0.11054178725915854,0.10563922100463592,-0.16122787941913647,0.2479794646629541,0.37630046678608126,0.1653405486805822,0.4855479461240234,16.430702829567288,4.392939802219394,23.070734421124943
Cultivar-aware PLSR,PFD,10,intercept,batch_macro,500,1206.0,171.18298223170663,4.671567954335549,164.6189490299629,182.18005290219702,-0.10919560831274112,0.06949012436449938,-0.28006589816972227,-0.019484659463604382,0.057159802674099536,0.04774022428530362,0.06449115484014611,20.226529084204085,14.939010656460836,23.297911100556075
Cultivar-aware PLSR,PFD,10,intercept,pooled,500,1206.0,175.27888181134588,5.2291803909484464,168.40118113001807,187.9282038198589,0.19033779583288843,0.050734196787725436,0.05790718948184523,0.2554263296104157,0.40344529546030694,0.2640345567079066,0.479766278497233,20.16735198145118,13.774299341886003,23.396206246546896
Cultivar-aware PLSR,PFD,10,shrunken_affine,batch_macro,500,1206.0,170.2423534029062,4.901949776499135,162.67332157831882,181.3698651615969,-0.09390558402490944,0.07245450193293518,-0.26239202508333564,0.007655774372899384,0.06319439269453161,0.028595231655016307,0.09266410323406819,20.765981825522864,15.166357466813398,24.344507932561665
