target,trait,model,cultivar_ascii,n,rmse,mae,bias,r2,pearson_r,ccc,rpd,rpiq,y_mean,y_sd
force_at_6_rawpos_g_mean,F6,global_pls,Furongli,278,66.39922545888096,53.146363164161826,-39.01318592331244,-0.24605897513592723,0.42912734520469936,0.23085035980767052,0.8974561016237022,1.2349756212137395,164.654976791174,59.59039003116059
force_at_6_rawpos_g_mean,F6,global_pls,Konglongdan,778,48.22878507515774,37.86026832699156,-9.203671754186153,-0.06863982660433288,0.2124928778542638,0.16200694332615104,0.9679738195767581,1.400709987264954,116.69407318629516,46.68420130274698
force_at_6_rawpos_g_mean,F6,global_pls,L31,216,63.34736603860837,58.12339174887838,56.50615414675952,-4.304978636315157,0.25026222123233144,0.05636814311655409,0.43517689181214425,0.6924612077185095,35.94013945711961,27.567309857167775
force_at_6_rawpos_g_mean,F6,global_pls,Naili,144,97.0064748808841,46.6127004039242,-33.8336261312608,-0.19510859837507089,0.08862306485715399,0.04646825058477007,0.9179299535275397,0.6851020717510214,144.55785308795492,89.04514897928038
force_at_6_rawpos_g_mean,F6,global_pls,Qingcuili,329,64.39857822831404,50.170211871368586,-27.165691293904928,-0.2218072234919397,0.20969269730641243,0.12851184620898073,0.9060656850576853,1.3739659875185017,123.01465016530473,58.34934189917829
force_at_6_rawpos_g_mean,F6,global_pls,Weidi,681,55.552057988133846,34.38129612047182,15.093247020602421,-0.32436823367123346,0.05949020740884678,0.04620520051560561,0.8695903707009467,0.39815253183990723,29.23881313891329,48.3075346991018
force_at_6_rawpos_g_mean,F6,global_pls,Weijin,320,55.887311515786514,42.56974773067983,-32.082151979216974,-0.6830731745383956,0.10113872530483846,0.05384556693946372,0.772019284039543,1.0294057374761556,155.73949996834966,43.14608222331241
force_at_6_rawpos_g_mean,F6,global_pls,Weiwang,478,60.39185712985911,47.54567898205535,-1.1498577404620158,-0.11368406003844833,0.016367583612823984,0.010279077330436362,0.9485795483963748,1.2130152182205574,124.52432693981818,57.286480563060145
force_at_6_rawpos_g_mean,F6,global_pls,Weixin,191,35.65332616461039,29.14485613357103,15.465807809640925,-0.5844601962105946,0.15836473998639294,0.125266295794818,0.796524642515043,1.0535130983790186,79.70908651575655,28.39875287773852
force_at_6_rawpos_g_mean,F6,global_pls,Zaoshu Konglongdan,264,32.31342295607452,23.5476824334471,-3.986892911894582,-1.6840394127474552,0.055079976745474685,0.05206106797238956,0.6115467250766701,0.8301434445403331,70.37015037327853,19.76116798480466
force_at_6_rawpos_g_mean,F6,cultivar_aware_pls,3.13,300,21.95790282319629,16.391727982894725,-0.053407585138478285,-0.12096362659412696,0.16632880569202127,0.14072040484099754,0.9460830741999979,1.1270959538040022,28.54674231033711,20.77400020595436
force_at_6_rawpos_g_mean,F6,cultivar_aware_pls,A181,310,25.497284800315857,19.845871174659518,0.15409105886537786,-0.07020192428066996,0.13578502144705717,0.09908998701998438,0.9682081709570014,1.247532665592775,75.31613799002409,24.68667948088357
force_at_6_rawpos_g_mean,F6,cultivar_aware_pls,Cuihongli,295,29.54283838556989,23.774966789294982,-0.04159201226934822,0.014966854202841384,0.18398761940435848,0.10719456922209476,1.0092805884694036,1.409767206785401,135.90967033083209,29.817013310844462
force_at_6_rawpos_g_mean,F6,cultivar_aware_pls,Fengtangli,183,51.42854841291824,44.29958928906814,-0.14705058238325244,-0.0012334710344019673,0.09853001920833154,0.038435872891667486,1.002125633377616,1.8337003882973906,76.07707288035604,51.53786665198708
force_at_6_rawpos_g_mean,F6,cultivar_aware_pls,Fengwei Huanghou,86,40.89597690732495,30.357177501653748,0.4435524017989128,0.052477688816032875,0.22932921875123138,0.10056642854537774,1.033344281039409,1.1277810048372383,136.5713866924314,42.25962385470397
force_at_6_rawpos_g_mean,F6,cultivar_aware_pls,Furongli,278,57.96656155161763,46.12419606954949,-0.03581409863132974,0.05034108321789177,0.2549356304362772,0.0670670309766826,1.028013193056086,1.4146332387884115,164.654976791174,59.59039003116059
force_at_6_rawpos_g_mean,F6,cultivar_aware_pls,Konglongdan,778,48.20576345146855,38.49176185510146,-0.07219803560791226,-0.06761985680134575,-0.017323472243890827,-0.007958089275556135,0.9684360947783056,1.4013789242533072,116.69407318629516,46.68420130274698
force_at_6_rawpos_g_mean,F6,cultivar_aware_pls,L31,216,28.41512870161494,23.329888365045765,0.08070864572619688,-0.06739649069555886,0.11043375819433125,0.07512303107122734,0.9701631179168659,1.5437408027783524,35.94013945711961,27.567309857167775
force_at_6_rawpos_g_mean,F6,cultivar_aware_pls,Naili,144,87.66053074180459,46.01445266731779,-0.13368121178892206,0.024080228861944053,0.15525622240082895,0.04571618610460928,1.0157952299142934,0.7581443592887489,144.55785308795492,89.04514897928038
force_at_6_rawpos_g_mean,F6,cultivar_aware_pls,Qingcuili,329,58.35423971449521,48.42838510846611,-0.17381984388398924,-0.003217178406533572,0.07357006381652197,0.023826742364815405,0.9999160675326955,1.516281534352236,123.01465016530473,58.34934189917829
force_at_6_rawpos_g_mean,F6,cultivar_aware_pls,Weidi,681,50.962513850343385,22.59667481228375,0.14702249148931285,-0.11457714966454868,-0.15835712857710543,-0.06517651150099563,0.9479032930157606,0.4340090561828477,29.23881313891329,48.3075346991018
force_at_6_rawpos_g_mean,F6,cultivar_aware_pls,Weijin,320,45.589775363043294,35.97555897334456,0.018551502256597276,-0.11998309190971157,-0.17734508260043863,-0.07189818625424943,0.9463982193316129,1.261921531052428,155.73949996834966,43.14608222331241
force_at_6_rawpos_g_mean,F6,cultivar_aware_pls,Weiwang,478,57.299990686753766,45.009164214421226,0.13490067253896398,-0.0025691494489052946,0.08968852243954932,0.03332527028516086,0.9997642211886651,1.27846865029344,124.52432693981818,57.286480563060145
force_at_6_rawpos_g_mean,F6,cultivar_aware_pls,Weixin,191,30.306402832905555,24.179411346717906,-0.2732183410372384,-0.14485375345614826,0.01589819784061,0.01089773472932175,0.9370545568972712,1.2393831865263083,79.70908651575655,28.39875287773852
force_at_6_rawpos_g_mean,F6,cultivar_aware_pls,Zaoshu Konglongdan,264,21.258362718720765,16.34377141137025,0.14672682203581042,-0.1616694924357791,0.037956877246287345,0.02805833759310537,0.9295714936410588,1.2618458247502595,70.37015037327853,19.76116798480466
force_at_6_rawpos_g_mean,F6,nested_rbf_svr,3.13,300,20.547807000993995,15.679892404163166,0.034270669814224324,0.018385965623904266,0.16019880676518466,0.023865547935505597,1.0110081433483107,1.2044430544266258,28.54674231033711,20.77400020595436
force_at_6_rawpos_g_mean,F6,nested_rbf_svr,A181,310,24.814111964049825,19.590279226035666,0.037946646316031216,-0.013620376665323564,-0.07806259485133184,-0.00969453131579578,0.994864515669516,1.281879267668332,75.31613799002409,24.68667948088357
force_at_6_rawpos_g_mean,F6,nested_rbf_svr,Cuihongli,295,29.801269073980034,24.270732079066207,-0.04565421741468792,-0.00234199100351673,0.005001536744002347,0.0005349175442075419,1.0005283075974163,1.3975419854754234,135.90967033083209,29.817013310844462
force_at_6_rawpos_g_mean,F6,nested_rbf_svr,Fengtangli,183,51.47500187685557,44.47284036243318,-0.10837210671607848,-0.0030430406249353226,-0.009237937124167936,-0.0008601017240407212,1.001221268049332,1.8320455707791043,76.07707288035604,51.53786665198708
force_at_6_rawpos_g_mean,F6,nested_rbf_svr,Fengwei Huanghou,86,41.986183492535744,31.60420937192235,0.2538628765036181,0.0012861558454785316,0.03734536440883566,0.0034158648742604433,1.0065126272364535,1.098497222033598,136.5713866924314,42.25962385470397
force_at_6_rawpos_g_mean,F6,nested_rbf_svr,Furongli,278,59.34833689716581,46.95607448031697,0.026569520019146982,0.0045265591491168156,0.10651555968780219,0.005096936212105052,1.0040785158717116,1.381697095426252,164.654976791174,59.59039003116059
force_at_6_rawpos_g_mean,F6,nested_rbf_svr,Konglongdan,778,46.902692432653225,38.080499679717676,-0.05164187161898428,-0.010681369002305985,-0.11885630181837961,-0.009172922005564922,0.9953416079424443,1.4403126435743279,116.69407318629516,46.68420130274698
force_at_6_rawpos_g_mean,F6,nested_rbf_svr,L31,216,27.39100557537489,22.472040932541066,0.0886059564829022,0.008158060253035448,0.15260924972679402,0.009039003786392455,1.0064365757331446,1.6014597737995193,35.94013945711961,27.567309857167775
force_at_6_rawpos_g_mean,F6,nested_rbf_svr,Naili,144,89.56115587905731,48.479168944297754,0.04953530006951231,-0.01869765126934153,-0.1444662859550737,-0.015685982318626362,0.9942384966483266,0.7420553727991551,144.55785308795492,89.04514897928038
force_at_6_rawpos_g_mean,F6,nested_rbf_svr,Qingcuili,329,58.15324405681667,47.712843251535844,0.03106481422152091,0.003681892805660114,0.07658491696146588,0.004569813422519868,1.003372087757822,1.5215222738701413,123.01465016530473,58.34934189917829
force_at_6_rawpos_g_mean,F6,nested_rbf_svr,Weidi,681,48.46227697941804,20.456405802067263,0.08573465335971164,-0.007896834116410512,-0.07571126199041889,-0.00620069672830232,0.9968069539864591,0.4564001923864709,29.23881313891329,48.3075346991018
force_at_6_rawpos_g_mean,F6,nested_rbf_svr,Weijin,320,43.36339445706871,34.14750637716634,0.06677396340657324,-0.013265145589411276,-0.100378461520625,-0.010489085941762214,0.9949885788122181,1.326711615794407,155.73949996834966,43.14608222331241
force_at_6_rawpos_g_mean,F6,nested_rbf_svr,Weiwang,478,57.48789056874005,44.831165879564,0.017243839516376896,-0.009155241266219916,-0.14643585925418107,-0.0083367758785661,0.9964964794552851,1.274289959683353,124.52432693981818,57.286480563060145
force_at_6_rawpos_g_mean,F6,nested_rbf_svr,Weixin,191,28.454694592064843,22.78054062478341,-0.022191904978254243,-0.009227524460783343,-0.07242102522306257,-0.006918799578367335,0.9980340075643643,1.320036874536377,79.70908651575655,28.39875287773852
force_at_6_rawpos_g_mean,F6,nested_rbf_svr,Zaoshu Konglongdan,264,19.788768919629874,15.735493106017554,-0.06664799891304661,-0.0066083128875644714,0.005486634868798482,0.0009463443543137654,0.9986052222380629,1.3555555854227488,70.37015037327853,19.76116798480466
force_at_6_rawpos_g_mean,F6,residual_cnn,3.13,300,21.620284358557843,16.067356135243607,-1.945687125529486,-0.08675740114920383,0.21580334149663732,0.184242585481586,0.9608569370056179,1.1446964811195872,28.54674231033711,20.77400020595436
force_at_6_rawpos_g_mean,F6,residual_cnn,A181,310,24.48619639927909,19.03467261327514,-0.5995785247254742,0.01299235926104969,0.20044974678527866,0.12866057017032767,1.0081875959146673,1.299046007539688,75.31613799002409,24.68667948088357
force_at_6_rawpos_g_mean,F6,residual_cnn,Cuihongli,295,28.897333777947146,23.13488626009154,-2.651993624040656,0.057542107503705364,0.26822067231776203,0.16557300939629327,1.031825757350637,1.441258389835302,135.90967033083209,29.817013310844462
force_at_6_rawpos_g_mean,F6,residual_cnn,Fengtangli,183,50.80890038227434,43.484736375103665,-5.50559935417292,0.022748336002179514,0.18600948806633893,0.07252632680044138,1.0143472160237315,1.8560635732089035,76.07707288035604,51.53786665198708
force_at_6_rawpos_g_mean,F6,residual_cnn,Fengwei Huanghou,86,40.29906663287138,29.69046374139423,-2.1420443211280653,0.07993555882141601,0.3325810831498556,0.10658836813796443,1.048650189337968,1.1444857110591886,136.5713866924314,42.25962385470397
force_at_6_rawpos_g_mean,F6,residual_cnn,Furongli,278,56.8616851864724,45.01875307096087,-0.038880657469433234,0.08619816883820264,0.34571245652685256,0.10989956228108036,1.0479884624548088,1.442120901627817,164.654976791174,59.59039003116059
force_at_6_rawpos_g_mean,F6,residual_cnn,Konglongdan,778,45.94673387755322,36.359345160201606,-3.9387906428778217,0.03009767130624319,0.19394826590254943,0.07874089334466322,1.0160504863557678,1.4702795003548976,116.69407318629516,46.68420130274698
force_at_6_rawpos_g_mean,F6,residual_cnn,L31,216,28.282770740479172,23.252526181082317,-3.003295462614866,-0.05747576244271091,0.06649187671910364,0.03519044911203782,0.9747032958730805,1.5509652146668735,35.94013945711961,27.567309857167775
force_at_6_rawpos_g_mean,F6,residual_cnn,Naili,144,86.90600167789357,42.12586687702872,-3.163099140049149,0.04080818508465056,0.20735566835658348,0.07111104806595445,1.0246144945123041,0.7647266659497292,144.55785308795492,89.04514897928038
force_at_6_rawpos_g_mean,F6,residual_cnn,Qingcuili,329,57.59622229422595,47.687588415927905,-2.456707465215767,0.022676979959776467,0.1588045431044235,0.05712812629811834,1.013075850723422,1.536237145524096,123.01465016530473,58.34934189917829
force_at_6_rawpos_g_mean,F6,residual_cnn,Weidi,681,49.93790963964216,20.30033115082177,-2.026710056869775,-0.07021040384686938,-0.08569468903816878,-0.03131566121336659,0.9673519586161028,0.44291386436677704,29.23881313891329,48.3075346991018
force_at_6_rawpos_g_mean,F6,residual_cnn,Weijin,320,44.069258621222595,34.61374089171674,-1.7523211311996554,-0.04652124827754234,-0.07160669311985186,-0.021240760072900784,0.9790516921138853,1.305461469659546,155.73949996834966,43.14608222331241
force_at_6_rawpos_g_mean,F6,residual_cnn,Weiwang,478,54.397991211416496,41.52299713615702,-4.947230623139205,0.09641095094980534,0.35840141785768254,0.13791305200414253,1.0530991914833325,1.3466718186414666,124.52432693981818,57.286480563060145
force_at_6_rawpos_g_mean,F6,residual_cnn,Weixin,191,28.528876308643465,22.490636264642195,-1.4038898556782282,-0.014496519248451412,0.12214319879648708,0.06450091578626188,0.995438886919443,1.31660447151283,79.70908651575655,28.39875287773852
force_at_6_rawpos_g_mean,F6,residual_cnn,Zaoshu Konglongdan,264,20.58618202125245,16.044005033776475,-0.4001903883534832,-0.08936790335526301,0.06779803016382618,0.044443461683714665,0.9599238928522018,1.303047656430484,70.37015037327853,19.76116798480466
force_at_6_rawpos_g_mean,F6,no_neural_b50,3.13,300,20.522977929608125,15.319909389813017,-0.009568457662127206,0.02075681128747453,0.1800926961730841,0.095830515730036,1.0122312793595167,1.205900211505932,28.54674231033711,20.77400020595436
force_at_6_rawpos_g_mean,F6,no_neural_b50,A181,310,24.588403959678637,19.18355894102095,0.09601885259070461,0.004735447349865862,0.12165315542775518,0.051454661608351104,1.0039968239242405,1.2936462132506754,75.31613799002409,24.68667948088357
force_at_6_rawpos_g_mean,F6,no_neural_b50,Cuihongli,295,29.31320016853529,23.672903868526156,-0.0436231148420174,0.030220778999228703,0.17387426317005839,0.05771787974142207,1.0171872446342438,1.420811256085332,135.90967033083209,29.817013310844462
force_at_6_rawpos_g_mean,F6,no_neural_b50,Fengtangli,183,51.225418842192475,44.30761944049699,-0.12771134454966615,0.00666013987921521,0.08615022654565402,0.019330046580163913,1.0060994681323572,1.8409717543717607,76.07707288035604,51.53786665198708
force_at_6_rawpos_g_mean,F6,no_neural_b50,Fengwei Huanghou,86,41.184281167546075,30.59661339160891,0.3487076391512661,0.0390711075703043,0.21930753565409652,0.05384262097277345,1.0261105124739989,1.1198861464331717,136.5713866924314,42.25962385470397
force_at_6_rawpos_g_mean,F6,no_neural_b50,Furongli,278,58.534695185740915,46.47653653462987,-0.004622289306091585,0.031634533958431854,0.25810957453583505,0.036500314545508436,1.0180353693150663,1.4009029080784938,164.654976791174,59.59039003116059
force_at_6_rawpos_g_mean,F6,no_neural_b50,Konglongdan,778,47.24446634504802,38.09725765693946,-0.06191995361344754,-0.025464446042255506,-0.03412493672747681,-0.008663578283681913,0.9881411499452831,1.4298931950050315,116.69407318629516,46.68420130274698
force_at_6_rawpos_g_mean,F6,no_neural_b50,L31,216,27.383134906494313,22.521665872978627,0.0846573011045494,0.008727980031594473,0.1209971970578004,0.04606969758064111,1.006725853387582,1.6019200775466318,35.94013945711961,27.567309857167775
force_at_6_rawpos_g_mean,F6,no_neural_b50,Naili,144,88.41551149532714,46.88399918112044,-0.04207295585970567,0.007197522258834632,0.0850594570265773,0.01538222937963806,1.0071213463939133,0.7516705585950217,144.55785308795492,89.04514897928038
force_at_6_rawpos_g_mean,F6,no_neural_b50,Qingcuili,329,58.07003192055345,47.92156902676025,-0.07137751483123503,0.006531138588812269,0.08123875905178975,0.014415054986138367,1.0048098816099666,1.5237025571349072,123.01465016530473,58.34934189917829
force_at_6_rawpos_g_mean,F6,no_neural_b50,Weidi,681,49.499972522997034,21.049260118801413,0.116378572424512,-0.05152200600074397,-0.15550304001828813,-0.036680063659636164,0.9759103336200592,0.4468324204951228,29.23881313891329,48.3075346991018
force_at_6_rawpos_g_mean,F6,no_neural_b50,Weijin,320,44.27921958665031,34.83163603275026,0.04266273283158491,-0.05651697089738961,-0.18295247566166095,-0.042242145820228984,0.9744092742845104,1.2992712984447612,155.73949996834966,43.14608222331241
force_at_6_rawpos_g_mean,F6,no_neural_b50,Weiwang,478,57.14296644157595,44.68703566416286,0.07607225602767098,0.0029181798003108383,0.06493509606292647,0.012977321125700759,1.0025114923221727,1.2819817786327095,124.52432693981818,57.286480563060145
force_at_6_rawpos_g_mean,F6,no_neural_b50,Weixin,191,28.88044050874613,23.06607144364342,-0.147705123007746,-0.0396540639000551,0.006889655183402413,0.0027238107474944536,0.983321319809449,1.3005773268528023,79.70908651575655,28.39875287773852
force_at_6_rawpos_g_mean,F6,no_neural_b50,Zaoshu Konglongdan,264,20.088535729326335,15.638894021424855,0.04003941156138214,-0.03733617182660698,0.03690771792746532,0.016351980507126124,0.9837037527805591,1.3353276017267952,70.37015037327853,19.76116798480466
force_at_6_rawpos_g_mean,F6,cultivar_mean_null,3.13,300,20.76280822446466,15.851184135338166,1.1368683772161603e-15,-0.0022636702224174687,-0.06343739132113735,-0.002011645341964594,1.0005390398720975,1.191970910605669,28.54674231033711,20.77400020595436
force_at_6_rawpos_g_mean,F6,cultivar_mean_null,A181,310,24.770500928820514,19.52653890954984,2.567122142101007e-15,-0.010060612879430053,-0.13373680872473243,-0.008932781530946803,0.9966160778024712,1.2841361490314764,75.31613799002409,24.68667948088357
force_at_6_rawpos_g_mean,F6,cultivar_mean_null,Cuihongli,295,29.8659410339107,24.294706941369864,1.156137332762197e-14,-0.006697091305900127,-0.10911434415042662,-0.005948543611943718,0.9983617551842521,1.394515736304722,135.90967033083209,29.817013310844462
force_at_6_rawpos_g_mean,F6,cultivar_mean_null,Fengtangli,183,51.614642350280214,44.56895179231078,-0.020299266361792474,-0.008492496998682597,-0.12285665902244994,-0.007541442064583398,0.9985125209669748,1.8270890758933518,76.07707288035604,51.53786665198708
force_at_6_rawpos_g_mean,F6,cultivar_mean_null,Fengwei Huanghou,86,42.143639219286875,31.800062955670253,0.003808689618659756,-0.0062186023838459725,-0.10595159691603158,-0.005532281225042915,1.0027521267162902,1.0943930515909503,136.5713866924314,42.25962385470397
force_at_6_rawpos_g_mean,F6,cultivar_mean_null,Furongli,278,59.51935323843769,47.11641231869306,0.0032638001324560737,-0.0012187579728231146,-0.046458521540108766,-0.001082775315584402,1.0011935074703908,1.3777270794709513,164.654976791174,59.59039003116059
force_at_6_rawpos_g_mean,F6,cultivar_mean_null,Konglongdan,778,46.70308644444796,37.9818613685659,-0.0019824096103129565,-0.00209726562013568,-0.06103813708783375,-0.001863659121497719,0.9995956339690002,1.4464684471931564,116.69407318629516,46.68420130274698
force_at_6_rawpos_g_mean,F6,cultivar_mean_null,L31,216,27.515546369768604,22.64540537045159,0.0013179226099021269,-0.000881812530770798,-0.03963226812206634,-0.0007839070922659546,1.0018812451224317,1.5942112507377457,35.94013945711961,27.567309857167775
force_at_6_rawpos_g_mean,F6,cultivar_mean_null,Naili,144,89.76573189970904,49.16783730930297,0.00886659102703962,-0.02335679451295536,-0.20284412611647046,-0.020688490345721476,0.9919726280265422,0.7403642292852796,144.55785308795492,89.04514897928038
force_at_6_rawpos_g_mean,F6,cultivar_mean_null,Qingcuili,329,58.27292047915437,47.711305907368725,0.00024292354361419866,-0.0004230708678618633,-0.027368624200271738,-0.0003758905179339265,1.0013114396772211,1.5183974889658212,123.01465016530473,58.34934189917829
force_at_6_rawpos_g_mean,F6,cultivar_mean_null,Weidi,681,48.30301427803948,20.628876438672965,-0.0004441958490551589,-0.0012831699803039776,-0.04780197454247878,-0.001140624688437708,1.0000935846578083,0.45790501622894925,29.23881313891329,48.3075346991018
force_at_6_rawpos_g_mean,F6,cultivar_mean_null,Weijin,320,43.24005751941169,34.10129275886859,8.881784197001252e-15,-0.007509355779641735,-0.11554205221681763,-0.006669418133724757,0.9978266611681288,1.3304958972508463,155.73949996834966,43.14608222331241
force_at_6_rawpos_g_mean,F6,cultivar_mean_null,Weiwang,478,57.33022660664789,44.67325733955388,0.005827637167148183,-0.0036274951146262335,-0.08034766671483112,-0.0032234767159855333,0.9992369462641776,1.277794386855365,124.52432693981818,57.286480563060145
force_at_6_rawpos_g_mean,F6,cultivar_mean_null,Weixin,191,28.38510055152451,22.68117818199526,0.006190959269227794,-0.004296856186904785,-0.08698082895772435,-0.003813866340084341,1.0004809680412874,1.3232733154147338,79.70908651575655,28.39875287773852
force_at_6_rawpos_g_mean,F6,cultivar_mean_null,Zaoshu Konglongdan,264,19.752238095894565,15.716099017576392,-0.00021373233702747007,-0.0028952684302738785,-0.07155841709782193,-0.0025714087991483754,1.000452095041926,1.3580626209249578,70.37015037327853,19.76116798480466
force_at_6_rawpos_g_mean,F6,plumspectra_corrected,3.13,300,20.272355313021173,14.903228232271303,-0.9557082278576312,0.044527433407672734,0.22698323411145166,0.12357799761293291,1.0247452693674413,1.2208084874158485,28.54674231033711,20.77400020595436
force_at_6_rawpos_g_mean,F6,plumspectra_corrected,A181,310,24.252197401726022,18.9407456936374,-0.280815939204721,0.03176662959908039,0.17893914691848406,0.06562576672335466,1.0179151633957353,1.311579942444818,75.31613799002409,24.68667948088357
force_at_6_rawpos_g_mean,F6,plumspectra_corrected,Cuihongli,295,28.895589491220537,23.28863471125699,-1.3488239207276727,0.05765588043447134,0.25403965206022916,0.09050413132169167,1.0318880436719897,1.4413453916208088,135.90967033083209,29.817013310844462
force_at_6_rawpos_g_mean,F6,plumspectra_corrected,Fengtangli,183,50.83342948337981,43.85794236115705,-2.806985730444499,0.021804529268427464,0.16572535458834292,0.037184456186593,1.0138577541544307,1.855167950554518,76.07707288035604,51.53786665198708
force_at_6_rawpos_g_mean,F6,plumspectra_corrected,Fengwei Huanghou,86,40.992870863378705,30.529784761569868,-0.9440907223122241,0.04798248156622065,0.31426075884926236,0.056112365033228855,1.0309017876680826,1.12511529343866,136.5713866924314,42.25962385470397
force_at_6_rawpos_g_mean,F6,plumspectra_corrected,Furongli,278,57.935777597391166,45.86103484849125,-0.006155568725143125,0.051349474718507926,0.33787735573086725,0.05851738288402662,1.0285594239412423,1.415384898758745,164.654976791174,59.59039003116059
force_at_6_rawpos_g_mean,F6,plumspectra_corrected,Konglongdan,778,46.121611257822025,36.91774121439013,-1.9952162572484018,0.022700550901538663,0.16598106724605982,0.03634149406940686,1.0121979703133104,1.4647047031985778,116.69407318629516,46.68420130274698
force_at_6_rawpos_g_mean,F6,plumspectra_corrected,L31,216,27.507600456840944,22.677258581081045,-1.457344753065982,-0.0003038286297321058,0.08155801918091157,0.023248126155533337,1.0021706509959134,1.594671758509281,35.94013945711961,27.567309857167775
force_at_6_rawpos_g_mean,F6,plumspectra_corrected,Naili,144,87.93106086997942,44.81539939368939,-1.5567819199898192,0.018047340641536014,0.14080949741492232,0.028540899642295912,1.0126700178330423,0.7558118400553385,144.55785308795492,89.04514897928038
force_at_6_rawpos_g_mean,F6,plumspectra_corrected,Qingcuili,329,57.629731268059096,47.53742292368432,-1.212821325497123,0.021539453338536574,0.16009999275108722,0.031567804392829815,1.0124867948415723,1.5353438959951085,123.01465016530473,58.34934189917829
force_at_6_rawpos_g_mean,F6,plumspectra_corrected,Weidi,681,49.027896450511975,20.026276605631704,-0.9704877017550319,-0.031561133144651476,-0.08907223947139192,-0.019120511945049132,0.9853071046575026,0.4511348464484624,29.23881313891329,48.3075346991018
force_at_6_rawpos_g_mean,F6,plumspectra_corrected,Weijin,320,43.58570533851467,34.21242317039105,-0.8427735838965408,-0.023681179193737245,-0.09540962096037353,-0.0160214503359143,0.9899135941064194,1.3199446625825422,155.73949996834966,43.14608222331241
force_at_6_rawpos_g_mean,F6,plumspectra_corrected,Weiwang,478,55.60722456996707,42.91333613599491,-2.4649933918114133,0.055792006772583225,0.3329978237412773,0.06727608951334176,1.0301985219740677,1.317387125893094,124.52432693981818,57.286480563060145
force_at_6_rawpos_g_mean,F6,plumspectra_corrected,Weixin,191,28.20004922634626,22.475192373387795,-0.7130408803282418,0.008755108750579388,0.1059255198365901,0.0308056186855724,1.0070462164727931,1.3319567570153157,79.70908651575655,28.39875287773852
force_at_6_rawpos_g_mean,F6,plumspectra_corrected,Zaoshu Konglongdan,264,19.861362304708575,15.601210041338808,-0.2334191936332653,-0.014007169921750107,0.06478752390694939,0.024821953826833273,0.9949553148285221,1.3506010225333318,70.37015037327853,19.76116798480466
force_at_6_rawpos_g_mean,F6,plumspectra_fixed_gate_sensitivity,3.13,300,20.351383774440794,14.929715422217326,-1.604983277555239,0.03706340601980562,0.2318353662002039,0.1389926886266587,1.0207659801514002,1.21606784582028,28.54674231033711,20.77400020595436
force_at_6_rawpos_g_mean,F6,plumspectra_fixed_gate_sensitivity,A181,310,24.25770027515306,19.02484860867322,-0.40270652716599215,0.03132719146723517,0.18010272594280813,0.07215616135715436,1.0176842487484237,1.3112824097714464,75.31613799002409,24.68667948088357
force_at_6_rawpos_g_mean,F6,plumspectra_fixed_gate_sensitivity,Cuihongli,295,28.74732151020214,23.09795219452374,-2.3103919096026004,0.0673017122601034,0.27899839931392567,0.11246736478445774,1.0372101380040815,1.4487793145026309,135.90967033083209,29.817013310844462
force_at_6_rawpos_g_mean,F6,plumspectra_fixed_gate_sensitivity,Fengtangli,183,50.65196898634298,43.54894496109023,-4.508635516379462,0.028775808589598606,0.20850222010324862,0.050867738094076353,1.017489895918616,1.8618140830767342,76.07707288035604,51.53786665198708
force_at_6_rawpos_g_mean,F6,plumspectra_fixed_gate_sensitivity,Fengwei Huanghou,86,40.72530982210944,30.442926007803287,-1.68003413078941,0.060369587107140465,0.39047125422764467,0.06933604548129546,1.0376747049757633,1.132507183660622,136.5713866924314,42.25962385470397
force_at_6_rawpos_g_mean,F6,plumspectra_fixed_gate_sensitivity,Furongli,278,57.597082604260464,45.54519148050196,-0.004974068046870837,0.06240875519998035,0.3493297675590532,0.07266238391928363,1.0346077845747117,1.4237079553596523,164.654976791174,59.59039003116059
force_at_6_rawpos_g_mean,F6,plumspectra_fixed_gate_sensitivity,Konglongdan,778,45.637284990658074,36.406715377117266,-3.178400650419138,0.04311816147918013,0.24621651818301762,0.06397035854684338,1.022939934141639,1.4802489004825061,116.69407318629516,46.68420130274698
force_at_6_rawpos_g_mean,F6,plumspectra_fixed_gate_sensitivity,L31,216,27.77826288942796,22.851315619125504,-2.4357005645953955,-0.02008575551700531,0.03821039218223373,0.011498454769741685,0.9924058234634797,1.5791337913205477,35.94013945711961,27.567309857167775
force_at_6_rawpos_g_mean,F6,plumspectra_fixed_gate_sensitivity,Naili,144,87.92850691825136,43.744538080193834,-2.395625375204596,0.01810438131058123,0.1385030955068475,0.03269187969476623,1.0126994316196816,0.755833793196847,144.55785308795492,89.04514897928038
force_at_6_rawpos_g_mean,F6,plumspectra_fixed_gate_sensitivity,Qingcuili,329,57.337236748122805,47.255601318771035,-1.9812711125290317,0.031446425477731244,0.2007600240160245,0.044748926401327764,1.01765179503682,1.5431761477963066,123.01465016530473,58.34934189917829
force_at_6_rawpos_g_mean,F6,plumspectra_fixed_gate_sensitivity,Weidi,681,48.82294882300823,19.605709437694973,-1.6604525573405635,-0.022954844116487516,-0.039469865703954665,-0.008817944688969775,0.989443199635997,0.4530286078597007,29.23881313891329,48.3075346991018
force_at_6_rawpos_g_mean,F6,plumspectra_fixed_gate_sensitivity,Weijin,320,43.30485826348445,33.99943027688556,-1.3721967045369627,-0.010531381206066781,-0.009474235732384453,-0.001662947169654978,0.9963335282335766,1.3285049630327264,155.73949996834966,43.14608222331241
