target,trait,model,outer_fold,n,rmse,mae,bias,r2,pearson_r,ccc,rpd,rpiq,y_mean,y_sd
loading_work_g_rawpos_mean,LW,cultivar_aware_pls,4,970,551.6980869001192,419.75589478520965,-21.76362619515429,0.537994218136296,0.7341101834869974,0.6958169184878668,1.4719744552186598,2.000562752190159,2046.7119904899896,812.0854909099797
loading_work_g_rawpos_mean,LW,cultivar_aware_pls,5,970,553.037733481247,431.3052476796586,24.116222094466448,0.4763956707471022,0.6960582433796451,0.6747693651572093,1.382682175395765,1.774523893291516,2012.0064444022555,764.6754164057938
loading_work_g_rawpos_mean,LW,nested_rbf_svr,1,971,547.351603539294,418.7185268521042,6.491977697413447,0.5277472872053803,0.7265167425879762,0.6919653602347974,1.4559166649185895,1.8893519646802697,2017.5857158880544,796.898321162771
loading_work_g_rawpos_mean,LW,nested_rbf_svr,2,971,536.1629668294271,406.17253830324063,6.008130762944247,0.5489590982214434,0.741089948574873,0.7049287586449293,1.48975819945063,2.0399933380072937,2019.1503923427179,798.7531760759151
loading_work_g_rawpos_mean,LW,nested_rbf_svr,3,971,546.645731638205,416.8451629724183,-14.732705859740742,0.53560215855237,0.7321023393787142,0.6960276123835463,1.4681777955659532,2.0078732266364328,2040.602863835991,802.5731252321175
loading_work_g_rawpos_mean,LW,nested_rbf_svr,4,970,542.9031177690647,412.7833778773418,-19.55762422967409,0.5526070603859157,0.744547817692244,0.7027874436155548,1.495820274982133,2.0329716426060993,2046.7119904899896,812.0854909099797
loading_work_g_rawpos_mean,LW,nested_rbf_svr,5,970,543.6999776915852,421.32179032589426,18.64076213161621,0.49392797461648263,0.7066374267480022,0.6842571784709902,1.4064290008846705,1.8050003903273046,2012.0064444022555,764.6754164057938
loading_work_g_rawpos_mean,LW,residual_cnn,1,971,530.3907381217471,404.2423337034611,-35.67932215152252,0.5565613584347517,0.7473768266646663,0.7152986290939047,1.5024740514602448,1.94976977007559,2017.5857158880544,796.898321162771
loading_work_g_rawpos_mean,LW,residual_cnn,2,971,536.1674935550999,407.49598702416915,-9.428175096556577,0.548951482077939,0.7411002179798905,0.7055932436957184,1.4897456218013527,2.0399761148627977,2019.1503923427179,798.7531760759151
loading_work_g_rawpos_mean,LW,residual_cnn,3,971,529.0153851696798,399.4227425631138,-53.6636912388195,0.5650744963850476,0.7552422483532445,0.7160887006746074,1.51710734268096,2.074789051096097,2040.602863835991,802.5731252321175
loading_work_g_rawpos_mean,LW,residual_cnn,4,970,530.3749491408535,402.25313633414675,-31.384105011592595,0.5730171212309944,0.7591571794190978,0.7181766599557325,1.5311535588652236,2.080993163223161,2046.7119904899896,812.0854909099797
loading_work_g_rawpos_mean,LW,residual_cnn,5,970,535.2037532326133,416.80875131546395,8.516410471554988,0.5096208444697639,0.7158876638079288,0.6916735195687657,1.428755706190734,1.833654315812927,2012.0064444022555,764.6754164057938
loading_work_g_rawpos_mean,LW,no_neural_b50,1,971,550.1359103576897,423.1465141299794,6.869925956064211,0.5229304901272156,0.7232937078302264,0.6904214880030439,1.4485480881345127,1.8797897174999536,2017.5857158880544,796.898321162771
loading_work_g_rawpos_mean,LW,no_neural_b50,2,971,538.8661037664772,409.2585960122009,4.962313837417934,0.5443996681948288,0.737898628613278,0.7029088416684212,1.4822850620829966,2.0297600327302314,2019.1503923427179,798.7531760759151
loading_work_g_rawpos_mean,LW,no_neural_b50,3,971,551.3904410507653,420.5505842042402,-14.244557624307667,0.5275055240191818,0.7265145437176779,0.690337007366133,1.4555441398343472,1.9905954969400406,2040.602863835991,802.5731252321175
loading_work_g_rawpos_mean,LW,no_neural_b50,4,970,545.0643315916851,414.0313042398977,-20.660625212414182,0.5490379655064499,0.7419937022888975,0.7010192550634586,1.4898892549775642,2.024910784170976,2046.7119904899896,812.0854909099797
loading_work_g_rawpos_mean,LW,no_neural_b50,5,970,546.1919489542664,424.8100844336746,21.37849211304133,0.4892783256529264,0.7037187890361385,0.6812484871459974,1.4000122445411978,1.7967651735496941,2012.0064444022555,764.6754164057938
