sample_id,cultivar_code,trait,value
313_A110_B01-0147,L313,SRF,247.00723099335374
313_A110_B01-0148,L313,SRF,269.06871732225625
313_A110_B01-0149,L313,SRF,285.6766425392874
313_A110_B01-0150,L313,SRF,311.371182849961
313_A110_B01-0151,L313,SRF,241.03890128328015
313_A110_B01-0153,L313,SRF,327.6475537189863
313_A110_B01-0154,L313,SRF,308.1893788191698
313_A110_B01-0160,L313,SRF,348.9321912562739
313_A110_B01-0162,L313,SRF,469.48017307102464
313_A110_B01-0164,L313,SRF,333.9172451598864
313_A110_B01-0178,L313,SRF,267.57991839836774
313_A110_B01-0181,L313,SRF,602.2230772751082
313_A110_B01-0184,L313,SRF,355.90506659803293
313_A110_B01-0191,L313,SRF,317.61801209852894
313_A110_B01-0198,L313,SRF,603.3176923194928
313_A110_B01-0211,L313,SRF,262.02350713542296
313_A110_B01-0213,L313,SRF,337.2201586510712
313_A110_B01-0238,L313,SRF,380.05391367743186
313_A110_B01-0250,L313,SRF,345.90813522656174
313_A110_B01-0251,L313,SRF,467.6737949294038
313_A110_B01-0256,L313,SRF,275.72496683238364
313_A110_B01-0262,L313,SRF,443.3830380867443
313_A110_B01-0263,L313,SRF,544.3495811370046
313_A110_B01-0277,L313,SRF,229.29188044463692
313_A110_B01-0280,L313,SRF,357.8422905422683
313_A110_B01-0290,L313,SRF,426.39004042422084
313_A110_B01-0295,L313,SRF,416.2544212128435
313_A110_B01-0297,L313,SRF,408.69863369614995
313_A110_B01-0299,L313,SRF,550.7525124536603
313_A110_B01-0300,L313,SRF,362.5799379223922
313_A110_B01-0305,L313,SRF,482.4430868686405
313_A110_B01-0311,L313,SRF,199.90418756124558
313_A110_B01-0319,L313,SRF,333.3378551547388
313_A110_B01-0325,L313,SRF,278.48913060674465
313_A110_B01-0330,L313,SRF,410.60365147768016
313_A110_B01-0334,L313,SRF,293.6991702320165
313_A110_B01-0336,L313,SRF,226.37604123652704
A181_B01-0002,LA191,SRF,618.1366084073206
A181_B01-0003,LA191,SRF,783.2258823787167
A181_B01-0005,LA191,SRF,949.534961488364
A181_B01-0011,LA191,SRF,735.1024668888874
A181_B01-0013,LA191,SRF,599.7577724965209
A181_B01-0025,LA191,SRF,630.9686759934527
A181_B01-0029,LA191,SRF,783.5590913952412
A181_B01-0031,LA191,SRF,652.2793669357918
A181_B01-0038,LA191,SRF,567.5806797117359
A181_B01-0041,LA191,SRF,722.2812589974392
A181_B01-0043,LA191,SRF,604.2616303632533
A181_B01-0053,LA191,SRF,602.6527862919903
A181_B01-0054,LA191,SRF,777.7235512529294
A181_B01-0059,LA191,SRF,701.7034174820665
A181_B01-0073,LA191,SRF,555.4037677016461
A181_B01-0084,LA191,SRF,778.6742625039293
A181_B01-0088,LA191,SRF,570.5630037198956
A181_B01-0090,LA191,SRF,558.8006994727252
A181_B01-0099,LA191,SRF,773.4555514672536
A181_B01-0107,LA191,SRF,763.4792487838297
A181_B01-0108,LA191,SRF,763.0861391080903
A181_B01-0109,LA191,SRF,580.0052825353586
A181_B01-0110,LA191,SRF,817.1969401338525
A181_B01-0114,LA191,SRF,681.0457775481266
A181_B01-0116,LA191,SRF,718.2033653905962
A181_B01-0122,LA191,SRF,1092.555429492375
A181_B01-0125,LA191,SRF,900.28081030822
A181_B01-0129,LA191,SRF,903.2452595844288
A181_B01-0130,LA191,SRF,756.0814492680654
A181_B01-0138,LA191,SRF,897.2743671198699
A181_B01-0162,LA191,SRF,964.2242950632165
A181_B01-0165,LA191,SRF,986.5680347735927
A181_B01-0166,LA191,SRF,1007.8121151203954
A181_B01-0174,LA191,SRF,766.8885540853164
A181_B01-0177,LA191,SRF,868.5740007994771
A181_B01-0180,LA191,SRF,801.5230206725669
A181_B01-0183,LA191,SRF,1116.6223868900438
A181_B01-0197,LA191,SRF,949.7637661763101
A181_B01-0199,LA191,SRF,715.401692683448
A181_B01-0203,LA191,SRF,1052.3855655241455
A181_B01-0205,LA191,SRF,754.2690391215554
A181_B01-0207,LA191,SRF,906.7593944062244
A181_B01-0209,LA191,SRF,783.1064807463542
A181_B01-0215,LA191,SRF,917.4809037506566
A181_B01-0220,LA191,SRF,850.6818920744151
A181_B01-0230,LA191,SRF,787.0917987462806
A181_B01-0231,LA191,SRF,496.9970194268468
A181_B01-0238,LA191,SRF,571.3392635902987
A181_B01-0245,LA191,SRF,732.7141273624363
A181_B01-0247,LA191,SRF,608.1467867815481
A181_B01-0260,LA191,SRF,467.57216684354955
A181_B01-0261,LA191,SRF,597.0068306371113
A181_B01-0262,LA191,SRF,665.5033282330353
A181_B01-0265,LA191,SRF,666.5577618249374
A181_B01-0280,LA191,SRF,884.5481379295666
A181_B01-0290,LA191,SRF,733.7579319528586
A181_B01-0302,LA191,SRF,814.0354932304342
A181_B01-0305,LA191,SRF,754.6327811098331
A181_B01-0306,LA191,SRF,932.0441830764215
A181_B01-0308,LA191,SRF,954.1605729275815
A181_B01-0319,LA191,SRF,789.2965156074304
A181_B01-0330,LA191,SRF,877.1614096302578
L31_A96_B01-0012,L31,SRF,680.266360771094
L31_A96_B01-0024,L31,SRF,975.8529261239228
L31_A96_B01-0032,L31,SRF,850.1085362807537
L31_A96_B01-0036,L31,SRF,1002.6127932549637
L31_A96_B01-0048,L31,SRF,975.2445442991159
L31_A96_B01-0053,L31,SRF,715.7047550254362
L31_A96_B01-0057,L31,SRF,1047.1729274506902
L31_A96_B01-0061,L31,SRF,809.8467125927302
L31_A96_B01-0066,L31,SRF,990.6001409065731
L31_A96_B01-0068,L31,SRF,810.3709238481013
L31_A96_B01-0070,L31,SRF,1198.1688676721951
L31_A96_B01-0073,L31,SRF,941.039102411165
L31_A96_B01-0081,L31,SRF,972.0453370276969
L31_A96_B01-0088,L31,SRF,929.1636964433313
L31_A96_B01-0101,L31,SRF,770.5937575061121
L31_A96_B01-0112,L31,SRF,1030.2445721577812
L31_A96_B01-0125,L31,SRF,686.6493452575788
L31_A96_B01-0130,L31,SRF,871.1020879098996
L31_A96_B01-0131,L31,SRF,824.5872875893672
L31_A96_B01-0134,L31,SRF,631.0575691278161
L31_A96_B01-0136,L31,SRF,749.4394110200276
L31_A96_B01-0154,L31,SRF,1062.9639554554499
L31_A96_B01-0155,L31,SRF,976.5722181034268
L31_A96_B01-0156,L31,SRF,735.5488511122384
L31_A96_B01-0158,L31,SRF,938.4489523324386
L31_A96_B01-0160,L31,SRF,884.6929637948474
L31_A96_B01-0161,L31,SRF,1049.382746411414
L31_A96_B01-0170,L31,SRF,1243.961261220143
L31_A96_B01-0172,L31,SRF,782.3252279574876
L31_A96_B01-0174,L31,SRF,977.5348817233883
L31_A96_B01-0175,L31,SRF,652.8737074259316
L31_A96_B01-0187,L31,SRF,942.2930079910908
L31_A96_B01-0194,L31,SRF,816.4549045016936
L31_A96_B01-0196,L31,SRF,1025.1240217867335
L31_A96_B01-0197,L31,SRF,935.9457569706805
L31_A96_B01-0199,L31,SRF,578.9003046440059
L31_A96_B01-0202,L31,SRF,963.6195917780287
L31_A96_B01-0203,L31,SRF,780.943622987262
L31_A96_B01-0212,L31,SRF,901.6669723615944
L31_A96_B01-0220,L31,SRF,886.0030708432191
L31_A96_B01-0224,L31,SRF,879.6157774183739
L31_A96_B01-0227,L31,SRF,915.7499273640403
L31_A96_B01-0243,L31,SRF,1038.1335944432817
WD_B01-0001,WD,SRF,253.12452811723264
WD_B01-0007,WD,SRF,412.7541364851637
WD_B01-0014,WD,SRF,474.0559664602032
WD_B01-0018,WD,SRF,392.69186018837223
WD_B01-0020,WD,SRF,527.074331034056
WD_B01-0024,WD,SRF,323.28550982325396
WD_B01-0027,WD,SRF,338.7213205656228
WD_B01-0042,WD,SRF,516.3574429652692
WD_B01-0055,WD,SRF,346.5442318875089
WD_B01-0056,WD,SRF,633.5607667545808
WD_B01-0059,WD,SRF,420.72386188742314
WD_B01-0061,WD,SRF,401.11038015752996
WD_B01-0064,WD,SRF,439.7297601262461
WD_B01-0067,WD,SRF,494.6917848847744
WD_B01-0069,WD,SRF,378.252834937588
WD_B01-0071,WD,SRF,431.0883620700952
WD_B01-0073,WD,SRF,605.7826426342665
WD_B01-0078,WD,SRF,302.56578939154576
WD_B01-0081,WD,SRF,535.4361137600886
WD_B01-0086,WD,SRF,551.3830122830537
WD_B01-0095,WD,SRF,430.7968802725305
WD_B01-0096,WD,SRF,358.0597996807456
WD_B01-0097,WD,SRF,457.82844040223495
WD_B01-0118,WD,SRF,462.15126671941016
WD_B01-0119,WD,SRF,380.76709278676447
WD_B01-0121,WD,SRF,357.45883943919296
WD_B01-0124,WD,SRF,364.6526257907518
WD_B01-0136,WD,SRF,309.1481873652792
WD_B01-0139,WD,SRF,410.7391594753302
WD_B01-0145,WD,SRF,404.8522822747335
WD_B01-0146,WD,SRF,598.4611533229129
WD_B01-0154,WD,SRF,478.26436538528685
WD_B01-0158,WD,SRF,460.70251645630754
WD_B01-0169,WD,SRF,460.9320575569904
WD_B01-0173,WD,SRF,581.0013410117126
WD_B01-0179,WD,SRF,435.582846508388
WD_B01-0180,WD,SRF,516.8325005704037
WD_B01-0182,WD,SRF,632.5012940225023
WD_B01-0187,WD,SRF,450.3466402509473
WD_B01-0189,WD,SRF,394.1685520154348
WD_B01-0194,WD,SRF,503.0018078010281
WD_B01-0196,WD,SRF,319.2522157753847
WD_B01-0203,WD,SRF,213.9836686469843
WD_B01-0216,WD,SRF,331.95569669864994
WD_B01-0218,WD,SRF,358.39139187837634
WD_B01-0222,WD,SRF,440.3260734112607
WD_B01-0239,WD,SRF,282.68161422537213
WD_B01-0242,WD,SRF,378.8484853544388
WD_B01-0247,WD,SRF,360.0272005169132
WD_B01-0258,WD,SRF,779.7513750497708
WD_B01-0261,WD,SRF,741.8999303768794
WD_B01-0264,WD,SRF,350.36612211272325
WD_B01-0271,WD,SRF,288.0808109644604
WD_B01-0273,WD,SRF,631.9201529270467
WD_B01-0280,WD,SRF,662.1393407961854
WD_B01-0281,WD,SRF,662.1356240889318
WD_B01-0282,WD,SRF,686.34597457614
WD_B01-0287,WD,SRF,467.9930646533825
WD_B01-0298,WD,SRF,505.4586108023353
WD_B01-0301,WD,SRF,501.1531934759194
WD_B01-0308,WD,SRF,416.1139012940374
WD_B01-0317,WD,SRF,399.9693751604808
WD_B01-0332,WD,SRF,438.47549409224564
WD_B01-0334,WD,SRF,502.37754149722014
WD_B01-0339,WD,SRF,645.4698997754631
WD_B01-0353,WD,SRF,380.68431646848694
WD_B01-0357,WD,SRF,424.79255708140136
WD_B01-0358,WD,SRF,379.3958254369136
WD_B01-0359,WD,SRF,361.4096272821911
WD_B01-0374,WD,SRF,480.0824037489449
WD_B01-0380,WD,SRF,521.0207715621302
WD_B01-0381,WD,SRF,515.0717494570991
WD_B01-0383,WD,SRF,604.095692948139
WD_B01-0385,WD,SRF,595.805709000452
WD_B01-0389,WD,SRF,478.18847614113264
WD_B01-0391,WD,SRF,427.61235814933036
WD_B01-0394,WD,SRF,599.689747310196
WD_B01-0396,WD,SRF,473.75153428889143
WD_B01-0398,WD,SRF,379.2046982852189
WD_B01-0415,WD,SRF,376.22082782264306
WD_B01-0416,WD,SRF,492.0569422584898
WD_B01-0426,WD,SRF,482.0550654687957
WD_B01-0435,WD,SRF,518.3143359680803
WD_B01-0447,WD,SRF,473.8275830050933
WD_B01-0453,WD,SRF,492.3078321960404
WD_B01-0454,WD,SRF,348.9096024547932
WD_B01-0459,WD,SRF,498.7109381453615
WD_B01-0460,WD,SRF,348.7675158198204
WD_B01-0472,WD,SRF,422.71373082422724
WD_B01-0489,WD,SRF,364.8253736461811
WD_B01-0490,WD,SRF,360.80899504476054
WD_B01-0492,WD,SRF,374.5802634877768
WD_B01-0497,WD,SRF,366.1628433902963
WD_B01-0523,WD,SRF,446.03185364968556
WD_B01-0526,WD,SRF,458.289748345857
WD_B01-0529,WD,SRF,383.22924003568323
WD_B01-0533,WD,SRF,495.00677749081626
WD_B01-0548,WD,SRF,301.443465514262
WD_B01-0557,WD,SRF,293.25017333966315
WD_B01-0567,WD,SRF,376.0105445098353
WD_B01-0568,WD,SRF,468.3892801205857
WD_B01-0574,WD,SRF,372.3498120683207
WD_B01-0579,WD,SRF,363.1157551045397
WD_B01-0588,WD,SRF,433.42173680228814
WD_B01-0592,WD,SRF,335.3767028495148
WD_B01-0597,WD,SRF,287.8939581984166
WD_B01-0599,WD,SRF,494.1348116249683
WD_B01-0601,WD,SRF,343.6048738298237
WD_B01-0609,WD,SRF,485.2160825985503
WD_B01-0611,WD,SRF,425.61554451377685
WD_B01-0612,WD,SRF,461.4911175434554
WD_B01-0619,WD,SRF,453.8880419437761
WD_B01-0623,WD,SRF,316.9326125305423
WD_B01-0626,WD,SRF,236.29710068562878
WD_B01-0627,WD,SRF,346.11424483294195
WD_B01-0631,WD,SRF,330.31072266832007
WD_B01-0636,WD,SRF,554.8477452708842
WD_B01-0637,WD,SRF,480.66393251100556
WD_B01-0644,WD,SRF,262.652933442501
WD_B01-0650,WD,SRF,273.6473896063394
WD_B01-0652,WD,SRF,255.66600797862765
WD_B01-0659,WD,SRF,596.6740302044313
WD_B01-0665,WD,SRF,259.51189441818167
WD_B01-0668,WD,SRF,414.8844728821804
WD_B01-0671,WD,SRF,362.0506167859478
WD_B01-0674,WD,SRF,398.1501958370155
WD_B01-0676,WD,SRF,341.8393380358922
WD_B01-0689,WD,SRF,296.3417668848309
WD_B01-0695,WD,SRF,275.2757915237004
WD_B01-0702,WD,SRF,317.25333084636986
WD_B01-0707,WD,SRF,290.16529176218387
WD_B01-0714,WD,SRF,369.39367277719145
WD_B01-0716,WD,SRF,346.1264815024291
WD_B01-0732,WD,SRF,427.681243953831
WD_B01-0735,WD,SRF,331.2543429361839
WD_B01-0737,WD,SRF,327.2852705572724
ZSKLD_B01-0003,ZSKLD,SRF,1244.8422489127029
ZSKLD_B01-0004,ZSKLD,SRF,906.4150446914057
ZSKLD_B01-0010,ZSKLD,SRF,907.1306390961485
ZSKLD_B01-0013,ZSKLD,SRF,948.6807516136
ZSKLD_B01-0017,ZSKLD,SRF,920.2523902073058
ZSKLD_B01-0024,ZSKLD,SRF,1000.5538370448824
ZSKLD_B01-0032,ZSKLD,SRF,744.4483675276053
ZSKLD_B01-0034,ZSKLD,SRF,1059.0262965388188
ZSKLD_B01-0035,ZSKLD,SRF,620.0217390276531
ZSKLD_B01-0038,ZSKLD,SRF,1057.746147630758
ZSKLD_B01-0040,ZSKLD,SRF,1232.074420713203
ZSKLD_B01-0042,ZSKLD,SRF,1231.7850138175343
ZSKLD_B01-0050,ZSKLD,SRF,983.5209383364079
ZSKLD_B01-0052,ZSKLD,SRF,1140.680727228731
ZSKLD_B01-0060,ZSKLD,SRF,823.457256627655
ZSKLD_B01-0071,ZSKLD,SRF,813.4166875138084
ZSKLD_B01-0081,ZSKLD,SRF,809.7874487248973
ZSKLD_B01-0082,ZSKLD,SRF,928.5058639084405
ZSKLD_B01-0088,ZSKLD,SRF,1025.9603155623472
ZSKLD_B01-0105,ZSKLD,SRF,755.2617961721704
ZSKLD_B01-0110,ZSKLD,SRF,1029.1958579673937
ZSKLD_B01-0118,ZSKLD,SRF,705.5859931621121
ZSKLD_B01-0123,ZSKLD,SRF,925.3593111893464
ZSKLD_B01-0126,ZSKLD,SRF,1111.6011856965915
ZSKLD_B01-0136,ZSKLD,SRF,1102.179780955718
ZSKLD_B01-0145,ZSKLD,SRF,1517.6574428414665
ZSKLD_B01-0146,ZSKLD,SRF,1263.8857779533555
ZSKLD_B01-0147,ZSKLD,SRF,1020.731878262406
ZSKLD_B01-0158,ZSKLD,SRF,905.8935492374765
ZSKLD_B01-0170,ZSKLD,SRF,752.6789375458982
ZSKLD_B01-0173,ZSKLD,SRF,900.501122077723
ZSKLD_B01-0174,ZSKLD,SRF,1269.4749449578944
ZSKLD_B01-0177,ZSKLD,SRF,912.9217796490752
ZSKLD_B01-0181,ZSKLD,SRF,989.619772157584
ZSKLD_B01-0186,ZSKLD,SRF,817.7794633117342
ZSKLD_B01-0188,ZSKLD,SRF,1003.0918455920562
ZSKLD_B01-0205,ZSKLD,SRF,872.4677925266071
ZSKLD_B01-0215,ZSKLD,SRF,1113.66910532347
ZSKLD_B01-0221,ZSKLD,SRF,1432.2119137643454
ZSKLD_B01-0227,ZSKLD,SRF,983.7053858470568
ZSKLD_B01-0237,ZSKLD,SRF,1026.8473368693144
ZSKLD_B01-0245,ZSKLD,SRF,1161.6668933200303
ZSKLD_B01-0246,ZSKLD,SRF,1264.837304613257
ZSKLD_B01-0248,ZSKLD,SRF,945.4859891679632
ZSKLD_B01-0255,ZSKLD,SRF,1254.706696362517
ZSKLD_B01-0270,ZSKLD,SRF,1274.5936941099471
ZSKLD_B01-0272,ZSKLD,SRF,1111.032023981438
ZSKLD_B01-0278,ZSKLD,SRF,794.316908388191
ZSKLD_B01-0285,ZSKLD,SRF,1128.8007640868886
ZSKLD_B01-0291,ZSKLD,SRF,884.5630531933801
ZSKLD_B01-0297,ZSKLD,SRF,921.2221198888396
ZSKLD_B01-0298,ZSKLD,SRF,1038.3959750583565
ZSKLD_B01-0299,ZSKLD,SRF,673.4523401879711
KLD_B01-0003,KLD,SRF,1352.6563474564746
KLD_B01-0004,KLD,SRF,1382.9378063759941
KLD_B01-0011,KLD,SRF,1314.4765819111153
KLD_B01-0012,KLD,SRF,983.2826090876124
KLD_B01-0018,KLD,SRF,985.4007620006145
KLD_B01-0021,KLD,SRF,1261.3737145192508
KLD_B01-0026,KLD,SRF,892.9115651283427
KLD_B01-0029,KLD,SRF,1192.7535529442462
KLD_B01-0034,KLD,SRF,1165.4564506460044
KLD_B01-0035,KLD,SRF,1076.6495480081742
KLD_B01-0042,KLD,SRF,1017.5412819234182
KLD_B01-0044,KLD,SRF,1145.3868872515427
KLD_B01-0055,KLD,SRF,1124.2801472149297
KLD_B01-0064,KLD,SRF,1411.8273235356316
KLD_B01-0065,KLD,SRF,1141.4538824174588
KLD_B01-0069,KLD,SRF,1308.5320617372934
KLD_B01-0072,KLD,SRF,1083.3549368645997
KLD_B01-0073,KLD,SRF,1155.8829213575464
KLD_B01-0080,KLD,SRF,1092.3992844475697
KLD_B01-0082,KLD,SRF,981.2069544109363
KLD_B01-0091,KLD,SRF,1080.6601273941765
KLD_B01-0109,KLD,SRF,1230.780456529826
KLD_B01-0120,KLD,SRF,1104.4359645711238
KLD_B01-0129,KLD,SRF,1141.4535510839717
KLD_B01-0130,KLD,SRF,1104.9775895484572
KLD_B01-0134,KLD,SRF,1125.1862439669976
KLD_B01-0141,KLD,SRF,1191.4887662461779
KLD_B01-0147,KLD,SRF,1011.8614305406363
KLD_B01-0150,KLD,SRF,919.5401868096413
KLD_B01-0165,KLD,SRF,1108.8394122830969
KLD_B01-0167,KLD,SRF,1243.7137628413197
KLD_B01-0182,KLD,SRF,1115.278344810387
KLD_B01-0185,KLD,SRF,884.7651960072112
KLD_B01-0188,KLD,SRF,817.8234257937662
KLD_B01-0206,KLD,SRF,1082.652905339441
KLD_B01-0207,KLD,SRF,860.9183216133686
KLD_B01-0209,KLD,SRF,1033.2967986079898
KLD_B01-0212,KLD,SRF,1167.342121830629
KLD_B01-0214,KLD,SRF,1094.7697872669246
KLD_B01-0216,KLD,SRF,1183.2420909918555
KLD_B01-0218,KLD,SRF,1106.8811366397213
KLD_B01-0220,KLD,SRF,1187.912730770742
KLD_B01-0231,KLD,SRF,939.8894386050248
KLD_B01-0234,KLD,SRF,1134.8520733622736
KLD_B01-0251,KLD,SRF,888.766778332305
KLD_B01-0252,KLD,SRF,1148.9591866471033
KLD_B01-0258,KLD,SRF,848.7247682356204
KLD_B01-0259,KLD,SRF,1119.5366020623906
KLD_B01-0260,KLD,SRF,1059.2524442246372
KLD_B01-0264,KLD,SRF,1163.5572333778907
KLD_B01-0265,KLD,SRF,1181.1921644289253
KLD_B01-0266,KLD,SRF,1128.6913187295468
KLD_B01-0267,KLD,SRF,1062.373364343176
KLD_B01-0268,KLD,SRF,1038.5154810238068
KLD_B01-0282,KLD,SRF,665.3724414526205
KLD_B01-0286,KLD,SRF,986.1833489757769
KLD_B02-0008,KLD,SRF,447.9436475978909
KLD_B02-0026,KLD,SRF,763.8287768621019
KLD_B02-0027,KLD,SRF,999.2027936023686
KLD_B02-0029,KLD,SRF,799.5125417648483
KLD_B02-0032,KLD,SRF,654.6726732520046
KLD_B02-0036,KLD,SRF,1050.085916871503
KLD_B02-0040,KLD,SRF,767.8337548411071
KLD_B02-0043,KLD,SRF,755.2987472383508
KLD_B02-0046,KLD,SRF,822.1225946676182
KLD_B02-0074,KLD,SRF,734.2104677786446
KLD_B02-0083,KLD,SRF,1045.752061289171
KLD_B02-0087,KLD,SRF,778.8269564897737
KLD_B02-0091,KLD,SRF,789.9601267195699
KLD_B02-0092,KLD,SRF,857.2916210792282
KLD_B02-0100,KLD,SRF,1027.4767665771474
KLD_B02-0101,KLD,SRF,871.9745513503425
KLD_B02-0104,KLD,SRF,957.7200421829598
KLD_B02-0110,KLD,SRF,817.9893254046857
KLD_B02-0112,KLD,SRF,1105.100706005976
KLD_B02-0118,KLD,SRF,949.1061812410485
KLD_B02-0120,KLD,SRF,879.8505387234791
KLD_B02-0124,KLD,SRF,972.9001492190133
KLD_B02-0125,KLD,SRF,822.7554875512242
KLD_B02-0138,KLD,SRF,733.8989777361285
KLD_B02-0140,KLD,SRF,820.1580584353958
KLD_B02-0145,KLD,SRF,1089.391832189
KLD_B02-0147,KLD,SRF,770.203176337178
KLD_B02-0150,KLD,SRF,1204.0160279413826
KLD_B02-0151,KLD,SRF,1026.2071782141468
KLD_B02-0156,KLD,SRF,720.8453509653714
KLD_B02-0165,KLD,SRF,944.7533777678898
KLD_B02-0167,KLD,SRF,788.2180702706411
KLD_B02-0170,KLD,SRF,716.7660661966055
KLD_B02-0173,KLD,SRF,1019.1449200163181
KLD_B02-0180,KLD,SRF,727.4039814320317
KLD_B02-0197,KLD,SRF,822.4369225688285
KLD_B02-0201,KLD,SRF,854.9429781315762
KLD_B02-0205,KLD,SRF,735.197657001474
KLD_B02-0212,KLD,SRF,768.71744422587
KLD_B02-0215,KLD,SRF,724.4236648298669
KLD_B02-0216,KLD,SRF,1076.9446776217428
KLD_B02-0217,KLD,SRF,814.3799483686593
KLD_B02-0221,KLD,SRF,987.4210112126746
KLD_B02-0234,KLD,SRF,1199.6264018324669
KLD_B02-0237,KLD,SRF,897.0932587872346
KLD_B02-0240,KLD,SRF,864.6091074163353
KLD_B02-0242,KLD,SRF,855.0127334065998
KLD_B02-0244,KLD,SRF,1014.7589742317688
KLD_B02-0253,KLD,SRF,1050.526685773317
KLD_B02-0255,KLD,SRF,923.4299614727556
KLD_B02-0256,KLD,SRF,1189.9951857893077
KLD_B02-0257,KLD,SRF,922.7161708181043
KLD_B02-0259,KLD,SRF,931.5895512757402
KLD_B02-0266,KLD,SRF,1005.2449081317334
KLD_B02-0273,KLD,SRF,673.2965834133402
KLD_B02-0274,KLD,SRF,828.9465660482094
KLD_B02-0276,KLD,SRF,1063.5165599975926
KLD_B02-0300,KLD,SRF,833.4654656556911
KLD_B02-0313,KLD,SRF,1017.6740396447963
KLD_B02-0317,KLD,SRF,859.4816165845021
KLD_B02-0321,KLD,SRF,1242.665979373986
KLD_B02-0324,KLD,SRF,800.4968987882551
KLD_B02-0333,KLD,SRF,860.1257483404894
KLD_B02-0341,KLD,SRF,1126.7468861905668
KLD_B03-0002,KLD,SRF,815.1444284129896
KLD_B03-0006,KLD,SRF,617.12383898412
KLD_B03-0017,KLD,SRF,721.7093826750018
KLD_B03-0038,KLD,SRF,980.3537401526411
KLD_B03-0040,KLD,SRF,789.7917147294718
KLD_B03-0041,KLD,SRF,745.8795524366064
KLD_B03-0043,KLD,SRF,669.43817834017
KLD_B03-0045,KLD,SRF,886.119371214131
KLD_B03-0049,KLD,SRF,622.319919255036
KLD_B03-0055,KLD,SRF,1049.4666036700667
KLD_B03-0056,KLD,SRF,837.62514857656
KLD_B03-0061,KLD,SRF,727.1548437400075
KLD_B03-0065,KLD,SRF,1028.3906054076729
KLD_B03-0067,KLD,SRF,636.3931539390478
KLD_B03-0073,KLD,SRF,918.2376196765216
KLD_B03-0077,KLD,SRF,810.1812654786162
KLD_B03-0091,KLD,SRF,797.5128821905623
KLD_B03-0094,KLD,SRF,1102.9317270046245
KLD_B03-0095,KLD,SRF,678.1571456394266
KLD_B03-0097,KLD,SRF,616.1659213449722
KLD_B03-0112,KLD,SRF,730.5415220334396
KLD_B03-0121,KLD,SRF,864.2449888593362
KLD_B03-0127,KLD,SRF,767.2293596227905
KLD_B03-0131,KLD,SRF,975.1104942389011
KLD_B03-0138,KLD,SRF,638.2682922778923
KLD_B03-0140,KLD,SRF,982.5373882265051
KLD_B03-0144,KLD,SRF,880.253621197755
KLD_B03-0151,KLD,SRF,809.8023399368058
KLD_B03-0155,KLD,SRF,864.4524946703618
KLD_B03-0170,KLD,SRF,808.5501098517783
KLD_B03-0172,KLD,SRF,901.2812705557591
KLD_B03-0176,KLD,SRF,600.8787419452285
KLD_B03-0184,KLD,SRF,735.1150819183331
KLD_B03-0187,KLD,SRF,724.056528862095
KLD_B03-0195,KLD,SRF,1044.2973128275398
KLD_B03-0196,KLD,SRF,1025.2896303670068
WW_B01-0002,WW,SRF,1385.2338717555886
WW_B01-0014,WW,SRF,988.2381855021117
WW_B01-0017,WW,SRF,653.2401949852383
WW_B01-0021,WW,SRF,1365.1939098699677
WW_B01-0022,WW,SRF,1150.7146712953327
WW_B01-0026,WW,SRF,987.481224442814
WW_B01-0027,WW,SRF,1334.462203488838
WW_B01-0031,WW,SRF,1279.5308704667013
WW_B01-0033,WW,SRF,994.5079456849917
WW_B01-0037,WW,SRF,1390.9509647484474
WW_B01-0041,WW,SRF,898.5716633033312
WW_B01-0043,WW,SRF,1022.3323210214428
WW_B01-0049,WW,SRF,891.6721688308721
WW_B01-0055,WW,SRF,1306.361881750212
WW_B01-0056,WW,SRF,1365.5989337794845
WW_B01-0063,WW,SRF,1263.7349371713303
WW_B01-0064,WW,SRF,1430.671042725843
WW_B01-0071,WW,SRF,1489.5915147947371
WW_B01-0075,WW,SRF,1157.2822702474732
WW_B01-0076,WW,SRF,945.4447933299591
WW_B01-0084,WW,SRF,1194.6546662890564
WW_B01-0089,WW,SRF,1171.1331047998453
WW_B01-0094,WW,SRF,1084.2403369394792
WW_B01-0101,WW,SRF,922.2734986941139
WW_B01-0102,WW,SRF,1097.7780545709563
WW_B01-0103,WW,SRF,733.0286609768773
WW_B01-0108,WW,SRF,1426.5333584521447
WW_B01-0110,WW,SRF,1118.0662847624485
WW_B01-0113,WW,SRF,858.3061249524014
WW_B01-0115,WW,SRF,1397.195922024143
WW_B01-0116,WW,SRF,1226.6477802054094
WW_B01-0122,WW,SRF,977.3904057789275
WW_B01-0124,WW,SRF,1066.753265155835
WW_B01-0138,WW,SRF,856.71959433828
WW_B01-0146,WW,SRF,1131.0807633196673
WW_B01-0150,WW,SRF,952.3978275570033
WW_B01-0155,WW,SRF,1099.7921808209096
WW_B01-0178,WW,SRF,1354.0321461761318
WW_B01-0184,WW,SRF,1016.6850297200202
WW_B01-0185,WW,SRF,1073.8435395135748
WW_B01-0199,WW,SRF,1452.4612126507632
WW_B01-0203,WW,SRF,1071.1560215215657
WW_B01-0204,WW,SRF,905.2801610144959
WW_B01-0224,WW,SRF,826.8694348792151
WW_B01-0228,WW,SRF,1203.2266452127537
WW_B01-0238,WW,SRF,1058.722311521365
WW_B01-0240,WW,SRF,904.3127058150471
WW_B01-0249,WW,SRF,1424.0724149147518
WW_B01-0257,WW,SRF,1032.1894479111954
WW_B01-0259,WW,SRF,1040.146904206995
