sample_id,cultivar_code,PC1,PC2
A181_B01-0131,LA191,-0.4234790610773945,-0.4746320234829084
A181_B01-0132,LA191,-0.3600098850506303,-0.7770447490210738
A181_B01-0133,LA191,0.9772774802088832,1.1868653001092127
A181_B01-0136,LA191,-1.0895165249703433,-0.07863380201102263
A181_B01-0137,LA191,-0.9341695970511307,-0.4041197261433756
A181_B01-0138,LA191,0.9765662790048032,0.9812364567718833
A181_B01-0139,LA191,-1.8640912176394613,-0.13229739479876335
A181_B01-0140,LA191,-0.9532892188822646,0.24275135198414083
A181_B01-0141,LA191,-2.57831550642947,0.07550276627856436
A181_B01-0142,LA191,-1.4078961765195583,-0.009159970067429947
A181_B01-0143,LA191,-1.635623000354919,-0.8094961052425701
A181_B01-0144,LA191,-2.5303343424207583,-0.3744235709271565
A181_B01-0145,LA191,-2.0712492103791096,0.03561924787199688
A181_B01-0146,LA191,-1.3194745860557222,-0.6359711758939516
A181_B01-0147,LA191,-1.2844955531349846,-0.798475878907962
A181_B01-0148,LA191,-0.7881123409213728,0.37268175890365046
A181_B01-0149,LA191,-1.0236025540035945,0.2682659260944909
A181_B01-0150,LA191,-1.6455401002604628,0.1506504722553653
A181_B01-0151,LA191,-0.9258997843735253,0.3972232656488398
A181_B01-0152,LA191,0.2903479690598121,0.45641589997631576
A181_B01-0153,LA191,-0.4564127809352518,0.19194212442705594
A181_B01-0154,LA191,-1.1532434757950416,0.2861937593820988
A181_B01-0155,LA191,-2.070767836560637,-0.07040277504178255
A181_B01-0156,LA191,-0.7839006033826048,0.49102656151314766
A181_B01-0157,LA191,-2.2507575273325924,0.008276211181040452
A181_B01-0158,LA191,-1.6691970711044637,0.1766049020897225
A181_B01-0161,LA191,0.7532299175837888,0.8164009931029766
A181_B01-0162,LA191,0.5462446979417185,0.905852681192796
A181_B01-0163,LA191,-2.2938730716049225,0.8131970291117316
A181_B01-0164,LA191,-0.942116798585918,-1.0468263556415647
A181_B01-0165,LA191,0.6604678876689415,0.35417686565539375
A181_B01-0166,LA191,1.29144668312782,0.18502905323698604
A181_B01-0168,LA191,1.153085766375213,0.07379944453959841
A181_B01-0169,LA191,0.329691328712305,0.8112073569302426
A181_B01-0172,LA191,-0.038403329169167444,0.2322535696744329
A181_B01-0173,LA191,1.1576099907013466,0.4874589153671291
A181_B01-0174,LA191,-1.064767680533582,0.665404275319414
A181_B01-0175,LA191,-1.5890975306352115,-0.648040615617508
A181_B01-0176,LA191,0.4432501847342273,0.3176933388184581
A181_B01-0177,LA191,-0.04316745038426064,0.15330357518198695
A181_B01-0179,LA191,-1.7997491769119736,0.9468597152050903
A181_B01-0180,LA191,-0.40197089674864694,0.06355032697398806
A181_B01-0182,LA191,-0.12049140841475489,0.7130655304389423
A181_B01-0183,LA191,0.9661483748540318,-0.1306522671725701
A181_B01-0184,LA191,-0.16627746265260207,0.1458266769512595
A181_B01-0186,LA191,-0.479096030042953,0.2479349662208257
A181_B01-0187,LA191,-0.1891148162263797,0.08478066131672043
A181_B01-0188,LA191,-0.0651832409006619,0.33139455439577314
A181_B01-0189,LA191,1.6818017306410953,1.2461989724721727
A181_B01-0190,LA191,-0.4809733099717854,0.5561809696755278
A181_B01-0191,LA191,0.566301347947996,0.5205363606599989
A181_B01-0192,LA191,-2.500672882625833,0.08374913800400652
A181_B01-0194,LA191,0.6147418099158235,0.2476099729097664
A181_B01-0195,LA191,-1.0346546429081376,0.6826516018873418
A181_B01-0196,LA191,0.060996260146972764,-0.882095045790305
A181_B01-0197,LA191,2.3391968499250853,1.3169851617675852
A181_B01-0199,LA191,-2.242337309767119,0.23165502362845225
A181_B01-0201,LA191,-0.012945815682286466,0.08684221756356837
A181_B01-0202,LA191,-1.2974964290390292,0.3518703798978802
A181_B01-0203,LA191,0.016371539844176358,-0.24083759614973743
A181_B01-0204,LA191,0.7429992143861418,0.5222025750112004
A181_B01-0205,LA191,-0.6661393480491165,0.5762090592375316
A181_B01-0206,LA191,-1.8658309942431348,0.6006510565518965
A181_B01-0207,LA191,0.2977026609162783,0.22596089858750648
A181_B01-0208,LA191,0.7439379675049159,1.3661871330293247
A181_B01-0209,LA191,-0.6705079605439433,0.45918049130601507
A181_B01-0210,LA191,-0.07867733188725104,-0.4789050011088401
A181_B01-0211,LA191,-0.9414279036207944,1.0653837522192728
A181_B01-0212,LA191,-0.5334664281338523,0.2974488232053866
A181_B01-0213,LA191,-1.7040361819089538,0.6658065726444161
A181_B01-0214,LA191,-2.23550300700851,0.9523030637020895
A181_B01-0215,LA191,-0.7887540260014514,0.5292377767593357
A181_B01-0217,LA191,-0.5193390722207107,0.791468167781396
A181_B01-0219,LA191,-2.8344211775422368,-0.889902622594029
A181_B01-0220,LA191,0.48139631818914075,-0.0974907521893094
A181_B01-0221,LA191,-0.2658308605826208,-0.06462721691691188
A181_B01-0222,LA191,-1.1751980206723602,-0.47182196143273736
A181_B01-0223,LA191,-1.4582921119048806,-0.6267556942320933
A181_B01-0224,LA191,0.20210570536227196,-1.1556834968708343
A181_B01-0225,LA191,-0.2122719675401836,-0.488989614421968
A181_B01-0226,LA191,-2.089956695952633,-0.2198774584334151
A181_B01-0227,LA191,-2.21412609687765,-0.25239898542526124
A181_B01-0228,LA191,-2.227124087040405,-0.5335340385079284
A181_B01-0229,LA191,-1.8960993975761762,0.0403211638425682
A181_B01-0230,LA191,-0.8160412984179413,-0.08069302360637381
A181_B01-0231,LA191,-2.4267010559428304,0.2908981305312461
A181_B01-0232,LA191,-1.7389400396863277,0.06350945974556092
A181_B01-0233,LA191,-1.5393475711493307,0.896912828485616
A181_B01-0234,LA191,-1.47002903954063,-1.7655228475636773
A181_B01-0237,LA191,0.6165126455315453,0.03295498549315633
A181_B01-0238,LA191,-3.2264204907028864,-0.2882039246772824
A181_B01-0239,LA191,-2.1872897213628275,-0.8498682380895612
A181_B01-0240,LA191,0.4402037746866378,-0.17377370457398025
A181_B01-0241,LA191,-1.0427180434400163,0.5161199185924977
A181_B01-0242,LA191,-1.4674969941555411,-0.02995502172313368
A181_B01-0243,LA191,-2.441796686338786,-0.6506574665363337
A181_B01-0244,LA191,-2.238429282765572,0.11443707801753186
A181_B01-0245,LA191,-0.10839143012877249,0.15286892205958386
A181_B01-0246,LA191,1.9971686112755611,-0.28204012989742633
A181_B01-0247,LA191,-2.463110985989943,0.3014205717801639
A181_B01-0248,LA191,-1.3324011902849378,-0.3984049846180014
A181_B01-0249,LA191,-1.6701532887656791,0.5811242911962218
A181_B01-0250,LA191,-0.24918400331601556,0.2580042188610135
A181_B01-0252,LA191,-0.33031010942704897,0.49335124157376636
A181_B01-0253,LA191,-1.0173005656023988,-0.15336871424255966
A181_B01-0254,LA191,-3.17934179145161,-0.5305355425757499
A181_B01-0255,LA191,-1.4029743699813797,0.25829335837361556
A181_B01-0256,LA191,-1.076863375732938,-0.7841534206433127
A181_B01-0257,LA191,-2.5814865769946094,0.007636196189939486
A181_B01-0259,LA191,-2.835165170324831,0.16868925950022912
A181_B01-0260,LA191,-2.1511660676939974,-0.999347600781915
A181_B01-0261,LA191,-2.3253263228980905,-1.0985388007825692
A181_B01-0262,LA191,-2.004909085505264,0.0021726635778699724
A181_B01-0263,LA191,-1.5275912472702706,-0.6079128890568168
A181_B01-0264,LA191,-2.1695998731663306,-0.67210280414884
A181_B01-0265,LA191,-1.8651868309646744,-0.36834584865331427
A181_B01-0266,LA191,-1.5416245307251153,-0.22082198408468984
A181_B01-0267,LA191,-1.4153359184799106,-0.44605742635352197
A181_B01-0268,LA191,0.6766150753119929,0.7890776153657839
A181_B01-0269,LA191,-1.1056390866808699,0.5305428383444175
A181_B01-0270,LA191,-2.8293029346241885,-0.3704005225120629
A181_B01-0271,LA191,-1.7312483401202663,0.05369724251584501
A181_B01-0272,LA191,-0.082236171177719,0.004436510152705665
A181_B01-0273,LA191,-2.0249800503684554,-1.508778688430419
A181_B01-0275,LA191,-0.6006706526385714,-0.09619428532756549
A181_B01-0276,LA191,-0.9546310414471156,-0.02629700283817017
A181_B01-0277,LA191,-2.2673773403194737,-1.5872605838975393
A181_B01-0278,LA191,-1.0917777972598561,0.04747769373307336
A181_B01-0279,LA191,-0.7488932508514765,1.693429756849822
A181_B01-0280,LA191,-0.8671775144402054,-0.7454343282680348
A181_B01-0281,LA191,-0.824864439325564,-0.25509155047673354
A181_B01-0282,LA191,-0.5614804792702371,-0.7491530071255217
A181_B01-0283,LA191,-1.450072308523018,-0.11708555550815455
A181_B01-0284,LA191,-1.7356355344531198,-0.10808249739744615
A181_B01-0286,LA191,0.07661517335966415,0.6944774618782702
A181_B01-0288,LA191,-0.3303674300267587,0.9391194942351935
A181_B01-0290,LA191,-2.3794632280115966,-0.06411870053592075
A181_B01-0291,LA191,0.30754172031735877,-0.7629102921737921
A181_B01-0292,LA191,-0.545526000783608,0.03758286898870721
A181_B01-0293,LA191,-1.4288021905014596,-0.3842156543994308
A181_B01-0294,LA191,-1.6258693121219134,0.10164538819832644
A181_B01-0295,LA191,-0.3650565218771819,-0.49991044846233373
A181_B01-0296,LA191,-0.909893831725819,0.17308725607410363
A181_B01-0298,LA191,-1.627663807162791,-0.35459316248670253
A181_B01-0300,LA191,-2.374293625515424,-0.2959213797775989
A181_B01-0301,LA191,-1.9840631152567016,0.6529647726595751
A181_B01-0302,LA191,-1.3238249091997862,0.4275108023286907
A181_B01-0303,LA191,-0.7342566719553408,0.9962296984937067
A181_B01-0304,LA191,-0.18827054742300914,0.25380355344853056
A181_B01-0305,LA191,-1.228964713284261,0.44005174243429174
A181_B01-0306,LA191,0.3637666784990888,0.4823610303549468
A181_B01-0307,LA191,-1.6124836556094233,0.5146838235783345
A181_B01-0308,LA191,1.3200372265496472,1.0055823263373678
A181_B01-0309,LA191,-0.1406279340685067,0.8473781347093305
A181_B01-0310,LA191,-0.2460913656617807,0.29190394201130254
A181_B01-0311,LA191,1.7500505806985829,0.6470741159348732
A181_B01-0312,LA191,-0.11516357160071042,0.6932594418342252
A181_B01-0313,LA191,-2.6786339110846367,0.44116061309783006
A181_B01-0314,LA191,0.22236728203299105,0.66721687833045
A181_B01-0315,LA191,-1.5495122950021785,1.1463730158716092
A181_B01-0316,LA191,0.38085309652264143,0.4050902349505885
A181_B01-0317,LA191,-0.6324163706895573,0.10494640538578207
A181_B01-0319,LA191,-1.9434911618666921,0.07132865127626598
A181_B01-0320,LA191,1.9090784010647162,0.7133831623316579
A181_B01-0321,LA191,0.7501777259411918,-0.09579805589192263
A181_B01-0322,LA191,-1.1358212700525032,0.7951735603527844
A181_B01-0323,LA191,-1.994104167520123,0.5072025415845064
A181_B01-0324,LA191,0.9736416159825687,0.24527042186613443
A181_B01-0325,LA191,-0.15571998173093157,0.05256009388025423
A181_B01-0326,LA191,-1.43008305859939,0.7966870259042556
A181_B01-0327,LA191,-1.7787726671423532,0.7230465308407376
A181_B01-0329,LA191,-0.11472288160267127,0.7453217284970775
A181_B01-0330,LA191,-0.14400612026791385,0.7285038587916438
A181_B01-0331,LA191,-2.5260191525399516,0.4286205966995966
A181_B01-0332,LA191,-0.6854538828877464,0.7525684751729736
A181_B01-0334,LA191,-1.6481155938932905,0.6651136194623133
A181_B01-0335,LA191,-2.924204346920792,-0.06032033637547749
A181_B01-0336,LA191,-1.3605653672842664,-0.5597240604012803
A181_B01-0337,LA191,-0.6665368848492192,0.3875423673360131
A181_B01-0338,LA191,-0.6614609445676208,0.16927031048601102
A181_B01-0340,LA191,-2.5182608184386606,-0.4571049905615401
A181_B01-0341,LA191,-0.4338921117438256,0.0003113984891904148
A181_B01-0342,LA191,-0.3845439504845369,0.9993927680978547
A181_B01-0343,LA191,-0.0017152727754101427,0.24175848812550235
A181_B01-0344,LA191,-0.26182947252709654,0.4102762638784219
A181_B01-0345,LA191,-1.7966352941846473,-0.39182594353183836
A181_B01-0346,LA191,-0.3143419728865526,0.7912940334284799
A181_B01-0347,LA191,1.4096970760350025,0.7342789332160227
A181_B01-0349,LA191,-1.3853431905126734,-0.6662656748449075
CHL_A185_B01-0002,CHL,3.0699143282202983,-1.5636055756657259
CHL_A185_B01-0003,CHL,3.3307368419874464,-1.3599517306057947
CHL_A185_B01-0004,CHL,2.6247371025620336,-0.8165800988657039
CHL_A185_B01-0005,CHL,4.483186895919995,-1.196515994728583
CHL_A185_B01-0006,CHL,2.8632277125434515,-1.3309188034360213
CHL_A185_B01-0007,CHL,3.4067924461930597,-1.1264404242052735
CHL_A185_B01-0008,CHL,2.8418777573852907,-1.5147309025742632
CHL_A185_B01-0009,CHL,0.704515501762231,-1.4324106924159876
CHL_A185_B01-0010,CHL,3.3622627802570118,-1.7554735001955946
CHL_A185_B01-0011,CHL,2.1885735144267553,-1.854874285379884
CHL_A185_B01-0012,CHL,3.9927448382118818,-1.4545219566949474
CHL_A185_B01-0014,CHL,1.0171578122246943,-1.5561914769478573
CHL_A185_B01-0015,CHL,3.5808889818815923,-1.3285389170095283
CHL_A185_B01-0016,CHL,1.2925112089140907,-1.4038652393836284
CHL_A185_B01-0017,CHL,2.07545754432782,-1.5731639744636752
CHL_A185_B01-0018,CHL,2.076057025716944,-1.1963934804415228
CHL_A185_B01-0019,CHL,1.5077080600017543,-1.3355957826198135
CHL_A185_B01-0020,CHL,1.7395458291041508,-0.8820062931630832
CHL_A185_B01-0021,CHL,2.2111411047027225,-1.6705438392779866
CHL_A185_B01-0022,CHL,1.862244729045583,-1.6139673287073097
CHL_A185_B01-0023,CHL,2.8437575674555466,-1.5517485541253158
CHL_A185_B01-0024,CHL,3.2271759730362466,-1.6334305125345383
CHL_A185_B01-0025,CHL,1.7864272067905251,-1.9593680169402807
CHL_A185_B01-0027,CHL,4.876510327447668,-1.065559410163624
CHL_A185_B01-0028,CHL,2.835911396894018,-1.371180465403171
CHL_A185_B01-0029,CHL,2.9552124976212015,-1.251176911354828
CHL_A185_B01-0031,CHL,1.2127234548702321,-1.2812227619371512
CHL_A185_B01-0032,CHL,3.83249889844444,-1.1503607467042447
CHL_A185_B01-0033,CHL,2.8317657998565795,-1.3598640087266425
CHL_A185_B01-0034,CHL,2.9262271679139737,-1.3710825943315919
CHL_A185_B01-0035,CHL,2.7523506118482772,-1.6072476168782446
CHL_A185_B01-0036,CHL,1.90920527408623,-1.2033552736056692
CHL_A185_B01-0037,CHL,1.0371934831369554,-1.4178035261642474
CHL_A185_B01-0038,CHL,1.7541058194735002,-1.4172637141834665
CHL_A185_B01-0039,CHL,3.436159858827517,-1.2159873396319756
CHL_A185_B01-0040,CHL,3.582707708646846,-1.654020346230078
CHL_A185_B01-0041,CHL,2.904051220980203,-1.190452363535804
CHL_A185_B01-0042,CHL,4.333833606877013,-1.6399520404311718
CHL_A185_B01-0043,CHL,3.874257522129385,-1.7021644556177424
CHL_A185_B01-0044,CHL,1.0593693838798703,-2.2279681256263903
CHL_A185_B01-0045,CHL,0.9568669933486895,-1.8093770368088309
CHL_A185_B01-0046,CHL,4.0603803226971955,-1.5284368729553308
CHL_A185_B01-0047,CHL,0.9957934700984483,-1.8055018940554564
CHL_A185_B01-0049,CHL,0.028320006267092884,-1.6386721009243896
CHL_A185_B01-0050,CHL,0.10811519752699875,-2.190959445927983
CHL_A185_B01-0051,CHL,2.572959485741572,-2.0831606546734793
CHL_A185_B01-0052,CHL,0.5252976107986861,-1.854165052258839
CHL_A185_B01-0055,CHL,0.6321834475806938,-2.199733058490606
CHL_A185_B01-0056,CHL,1.0371135982175583,-1.796549594787204
CHL_A185_B01-0057,CHL,0.3723240516698128,-1.853109890760827
CHL_A185_B01-0059,CHL,0.6875938726948365,-1.9521643848351304
CHL_A185_B01-0061,CHL,2.0170413044435938,-1.9337270873267292
CHL_A185_B01-0062,CHL,3.2429818911080655,-1.7104285909891876
CHL_A185_B01-0063,CHL,3.6902933859581797,-1.7134856671547047
CHL_A185_B01-0064,CHL,3.163907313851049,-1.392795408309292
CHL_A185_B01-0065,CHL,3.1752654381929277,-1.3934577583673153
CHL_A185_B01-0066,CHL,1.651110851814307,-1.4442854383782584
CHL_A185_B01-0067,CHL,2.9459405939580914,-1.325454700641049
CHL_A185_B01-0068,CHL,1.8064503801775083,-1.2965606622168813
CHL_A185_B01-0069,CHL,2.880015517787847,-1.5043955158977866
CHL_A185_B01-0070,CHL,2.701999351891286,-1.367011550996167
CHL_A185_B01-0071,CHL,2.263699752885148,-2.158355940225416
CHL_A185_B01-0073,CHL,3.3108669306276943,-1.4846047633617656
CHL_A185_B01-0074,CHL,5.2653658509713495,-1.0378161233456829
CHL_A185_B01-0075,CHL,2.599543256765426,-1.1809824261653925
CHL_A185_B01-0076,CHL,1.3890413196023554,-1.043711158291876
CHL_A185_B01-0077,CHL,3.864754710521911,-1.6310070061104909
CHL_A185_B01-0078,CHL,2.263834628684522,-1.0772375992175718
CHL_A185_B01-0079,CHL,1.661750534552315,-1.2270492425348714
CHL_A185_B01-0080,CHL,3.1635501421692207,-1.2598475895736918
CHL_A185_B01-0081,CHL,3.1568696438647073,-1.3321997515925874
CHL_A185_B01-0082,CHL,3.558365755916638,-1.7363325453688987
CHL_A185_B01-0083,CHL,1.5584143999419708,-1.4619778943668482
CHL_A185_B01-0084,CHL,2.6840879951671366,-1.9993261479196038
CHL_A185_B01-0085,CHL,4.061985644446365,-1.759481113247692
CHL_A185_B01-0086,CHL,1.5734693676584337,-1.1724540917034945
CHL_A185_B01-0087,CHL,2.499596797180481,-1.38499375138624
CHL_A185_B01-0089,CHL,3.7316047626450115,-1.472613948165089
CHL_A185_B01-0090,CHL,0.915269608651325,-2.1650070594549353
CHL_A185_B01-0091,CHL,3.549311037105764,-1.4339104502769204
CHL_A185_B01-0092,CHL,1.2463746358536856,-1.694856696075714
CHL_A185_B01-0094,CHL,1.644352492314724,-1.5511952037259813
CHL_A185_B01-0095,CHL,3.730364821347513,-1.777589286044324
CHL_A185_B01-0097,CHL,4.864327122904981,-1.010114465495024
CHL_A185_B01-0098,CHL,1.4782678552004187,-1.3305966073154354
CHL_A185_B01-0099,CHL,1.7853294686360046,-1.4698476156695752
CHL_A185_B01-0100,CHL,2.850591879985651,-1.604287080043766
CHL_A185_B01-0101,CHL,4.07581343724961,-1.3320671959063244
CHL_A185_B01-0102,CHL,2.4963072018985946,-1.3808914213631875
CHL_A185_B01-0103,CHL,0.704889028998789,-1.5672021336490574
CHL_A185_B01-0104,CHL,0.4597916581200494,-1.8855685851611141
CHL_A185_B01-0105,CHL,1.8945579765316929,-1.5157780137003976
CHL_A185_B01-0106,CHL,1.8140738169376232,-1.9484308110621906
CHL_A185_B01-0107,CHL,1.8447730391986863,-1.4368127519203655
CHL_A185_B01-0108,CHL,3.9891791294119465,-1.0627259066322896
CHL_A185_B01-0109,CHL,3.9601283936474396,-1.1974366753820993
CHL_A185_B01-0110,CHL,2.005620657399572,-1.1887819359094
CHL_A185_B01-0111,CHL,2.606817620981135,-1.9242932860296458
CHL_A185_B01-0112,CHL,2.428944413041838,-1.3556554515983215
CHL_A185_B01-0113,CHL,3.264064970129208,-0.9644138124620313
CHL_A185_B01-0114,CHL,2.730524728687111,-0.6111078339259909
CHL_A185_B01-0115,CHL,0.8668179060837374,-1.7896687061739935
CHL_A185_B01-0116,CHL,3.962331841057013,-1.4644024466350969
CHL_A185_B01-0117,CHL,4.807169367640704,-1.4052414361290326
CHL_A185_B01-0118,CHL,2.284508313943226,-1.0310489653856707
CHL_A185_B01-0119,CHL,1.6537036055108711,-1.7136243385190215
CHL_A185_B01-0120,CHL,4.795660864466186,-1.2612859956609328
CHL_A185_B01-0122,CHL,1.5038772155394868,-1.4649893491965627
CHL_A185_B01-0123,CHL,3.950419891617634,-1.3188181775056393
CHL_A185_B01-0124,CHL,1.7154337893741918,-1.173685212979604
CHL_A185_B01-0126,CHL,2.1417328356591967,-1.3857287866298151
CHL_A185_B01-0127,CHL,4.005175034484682,-1.4819035434674086
CHL_A185_B01-0128,CHL,3.192676540675418,-1.483356502824625
CHL_A185_B01-0129,CHL,3.75904231253075,-1.284779128299558
CHL_A185_B01-0130,CHL,4.691668761690696,-1.5436026278271742
CHL_A185_B01-0131,CHL,1.4623636246171223,-1.6105680740099255
CHL_A185_B01-0132,CHL,3.8596556071832,-1.4130533585443001
CHL_A185_B01-0133,CHL,3.1989401892784923,-1.567056034854495
CHL_A185_B01-0134,CHL,1.9358174670433086,-1.4949762307893437
CHL_A185_B01-0135,CHL,1.9758158286058765,-1.0702040425067225
CHL_A185_B01-0136,CHL,2.1915359685388256,-1.5202887327372228
CHL_A185_B01-0137,CHL,2.524242586458413,-1.752386650268848
CHL_A185_B01-0138,CHL,2.107122248710694,-1.5700890052766303
CHL_A185_B01-0139,CHL,2.5286823167275183,-1.834724743237203
CHL_A185_B01-0140,CHL,3.9066183995837194,-1.5353695844092745
CHL_A185_B01-0141,CHL,1.0095048991248283,-2.2432579136589066
CHL_A185_B01-0142,CHL,3.6468619407685674,-0.8651897094350867
CHL_A185_B01-0145,CHL,1.2531378875122525,-1.1939360179325493
CHL_A185_B01-0146,CHL,1.7368171613723782,-1.4647497103564744
CHL_A185_B01-0147,CHL,1.8691775782264617,-1.605001941336921
CHL_A185_B01-0148,CHL,2.9957228616947695,-1.668419460184683
